m;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
2;6;0.9999999962022631;344.61671450015166;31.328792227286513;-285.2661661177494;-280.26688605341207;4.279038511326742;0.31863710705337667;0.0021724106724327896;2.576854544252866;4.0400693675645245;0.2571697426090906
3;7;0.9999999964895668;316.1530697180824;31.61530697180824;-284.6034864526339;-278.77099304424036;4.279038511326742;0.3516914226047163;0.0019623236527408494;2.6151509298310973;4.7503472751700855;0.1910176717561343
4;8;0.9999999964768921;316.125905279321;35.12510058659122;-282.54221675708084;-275.8765100046311;4.279038511326742;0.35119628736168806;0.0019726561100998907;2.6286519554621033;4.726301310444481;0.19297134536591432
