R_untransformed;x_transformed;y_raw;y_fit;residuals;studentized_residuals
7.61356975;7.61356975;15.951985;15.951228842603541;0.0007561573964594004;1.3619362987704287
7.6374383;7.6374383;16.1855921;16.18520774438116;0.00038435561884142544;0.1410771862704794
7.6614785;7.6614785;16.41680412;16.41719206412631;-0.00038794412631304453;-2.061686158252395
7.68573118;7.68573118;16.64774224;16.647582104149706;0.00016013585029384103;-0.10419505757868078
7.71044563;7.71044563;16.87871908;16.878690398146773;2.868185322668637e-05;-0.35114972679975637
7.7356227;7.7356227;17.11103566;17.11041830747422;0.0006173525257793244;1.5578485563598694
7.761555;7.761555;17.34499919;17.345293796851593;-0.0002946068515932154;-1.12566546912582
7.76144381;7.76144381;17.34484396;17.344294805488516;0.0005491545114821861;1.4191950413705154
7.78750828;7.78750828;17.5765835;17.576603665531138;-2.016553113648456e-05;-0.22990833290967136
7.81378231;7.81378231;17.80648535;17.807055362905885;-0.0005700129058858749;-1.8609312285737114
7.84054394;7.84054394;18.03792209;18.038052269954278;-0.0001301799542794413;-0.4467793900255669
7.86787369;7.86787369;18.27117449;18.27018339432402;0.0009910956759782152;3.287160623592164
7.89590356;7.89590356;18.50473283;18.504427029891076;0.0003058001089222273;0.9244298695381181
7.92470814;7.92470814;18.74087642;18.741229282320546;-0.00035286232054687616;-0.9748705556536573
7.95404604;7.95404604;18.97831863;18.97847066364534;-0.0001520336453388893;-0.3267293069620959
7.98404664;7.98404664;19.21677609;19.21709330711178;-0.0003172171117817868;-0.7667636969036543
8.01446677;8.01446677;19.45548579;19.455088656484804;0.00039713351519665707;1.4186667432616007
8.04549735;8.04549735;19.69390104;19.693893392827476;7.647172523661538e-06;0.28266200745659403
8.07700848;8.07700848;19.93150366;19.932445413921187;-0.000941753921186006;-2.691479231384098
8.10882062;8.10882062;20.169153;20.169386523174126;-0.00023352317412417278;-0.35568851840955756
8.14162328;8.14162328;20.40957443;20.40976630605087;-0.00019187605087012116;-0.2213544967561731
8.17640993;8.17640993;20.66085503;20.660485009979084;0.00037002002091668373;1.459025454881709
8.2115207;8.2115207;20.90927767;20.909331203894226;-5.3533894224244705e-05;0.1550135217959934
8.24639809;8.24639809;21.15245701;21.152507287130902;-5.0277130902998124e-05;0.12146445091377517
8.28090705;8.28090705;21.38921847;21.38933369678307;-0.00011522678306974399;-0.13018674000233327
8.31867003;8.31867003;21.64419058;21.644358458677516;-0.00016787867751588692;-0.3675028700677347
8.35716802;8.35716802;21.89999583;21.90008662907053;-9.079907052722547e-05;-0.23624676863906557
8.39481658;8.39481658;22.1461611;22.14618871857897;-2.7618578968713337e-05;-0.14818369697571196
8.43525853;8.43525853;22.40684497;22.406349636233017;0.0004953337669846292;1.3134815591611246
8.43523299;8.43523299;22.40628329;22.406186672760896;9.661723910525666e-05;0.11705978697965437
8.47496024;8.47496024;22.65763891;22.65769520642698;-5.6296426979685066e-05;-0.40978082871397625
8.51457125;8.51457125;22.90477955;22.904633062516723;0.0001464874832777241;0.1401905356391763
8.55303197;8.55303197;23.14101691;23.140884601821426;0.0001323081785749025;0.08856202574532869
8.59554899;8.59554899;23.39808984;23.3981853123189;-9.547231890039143e-05;-0.5587129639844013
8.63510683;8.63510683;23.63408563;23.634075362285557;1.02677144440122e-05;-0.15830236406471032
8.67847165;8.67847165;23.8888999;23.888943920763495;-4.402076349663275e-05;-0.19256697471230685
8.72198211;8.72198211;24.140731;24.140910346201736;-0.00017934620173676308;-0.46426693653978085
8.76653162;8.76653162;24.39515219;24.39515240360879;-2.136087893234162e-07;0.21944504978143836
8.80988921;8.80988921;24.6392759;24.639104512159975;0.00017138784002668217;0.8000462553944764
8.85634674;8.85634674;24.89682019;24.896839599662826;-1.9409662826319618e-05;-0.07375031582810579
8.90043159;8.90043159;25.1381799;25.13806064392429;0.00011925607570972829;-0.5406388714970471
