m;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
2;18;0.9999999856739056;20.532219346212646;0.2975683963219224;-1231.91474054264;-1187.5283944068574;4.092814022796059;4.697664316404726;0.0320298114039792;1.4975554753554825;11.185800155756365;0.7393155220055931
3;19;0.9999999849526253;31.766113003346717;0.4671487206374517;-1225.6412244202008;-1178.7889701657637;4.092814022796059;3.4440794531249708;0.03830885348988744;1.1874816940562478;33.91220366526464;0.0035033402242299833
4;20;0.9999999865325736;17.629140422732576;0.26312149884675484;-1233.2921020405781;-1183.9739396674865;4.092814022796059;4.6998293192999085;0.02839465934826002;1.5690749509290172;11.950607366057623;0.6827638008706121
5;21;0.9999999865237773;17.651606604597173;0.267448584918139;-1231.2352958158633;-1179.451225324117;4.092814022796059;4.705992534693948;0.028345737049389363;1.569273429221756;11.89497528316403;0.6869606222152713
6;22;0.9999999867095105;17.34670288140291;0.2668723520215832;-1230.4426950950678;-1176.192716484667;4.092814022796059;4.659203218094987;0.02775335236905896;1.566944055416262;12.174336600329292;0.6657880334546544
7;23;0.999999986709867;17.39708909835531;0.2718295171618017;-1228.4450287518569;-1171.7291420228014;4.092814022796059;4.6506887882635795;0.02773591838501055;1.5610546494231392;12.196965039347496;0.6640632574326895
8;24;0.9999999865172798;17.59384340446568;0.2792673556264394;-1225.1933594507316;-1166.0115646030215;4.092814022796059;4.714618114679325;0.028615916821881804;1.5809529858926408;11.942265182860973;0.6833937937223666
9;25;0.9999999865697358;17.535896667879843;0.28283704303032003;-1223.5325023387174;-1161.884799372353;4.092814022796059;4.699168172741963;0.028371242574051436;1.5790528095487333;12.0271773114112;0.6769707819654398
10;26;0.9999999864688756;17.73849607070155;0.29079501755248444;-1220.8815804598717;-1156.7679693748526;4.092814022796059;4.709741294167458;0.0288270153112844;1.571772896475932;11.930889689210664;0.6842524835971675
11;27;0.9999999865820715;17.51687377195034;0.29194789619917233;-1219.6124483127544;-1153.0329291090807;4.092814022796059;4.701812718193921;0.02809987595740182;1.5761095523722137;11.966017482739831;0.6815994396512928
12;28;0.9999999867719092;17.360969074069562;0.29425371311982307;-1218.8521204200088;-1149.8066930976804;4.092814022796059;4.616028584884191;0.02757057640539884;1.5450248284249095;12.32113718804678;0.6545767786378722
13;29;0.9999999867523713;17.338976621858087;0.29894787279065665;-1216.7237164441603;-1145.2123810031774;4.092814022796059;4.6347003731526115;0.027523534310951447;1.555660854438262;12.262707732678356;0.65904508745959
14;30;0.9999999864808046;17.753572007000542;0.31146617556141304;-1212.958313460633;-1138.9810699009954;4.092814022796059;4.70250124843119;0.028849313426433376;1.5731500545925265;11.999669929172844;0.6790540408379417
15;31;0.999999986685682;17.38804710056424;0.3105008410815043;-1212.2868522377964;-1135.8437005595044;4.092814022796059;4.665402370562788;0.027797010815825196;1.5651369979110783;12.116925659182915;0.6701579647531162
