m;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
2;18;0.9999999849332398;24.75327143109966;0.348637625790136;-1254.848958594282;-1210.0535039391036;4.107085544196623;4.603793542127477;0.03680509698066814;1.4216618989134522;10.692601741988652;0.7740653773718309
3;19;0.999999985032614;34.282016971087565;0.4897430995869652;-1253.437910730231;-1206.1538197053203;4.107085544196623;3.3071122924166474;0.039862388366875834;1.1864556229751324;36.80329824516493;0.001351954840957606
4;20;0.9999999867393132;18.159779974026367;0.2631852170148749;-1262.2131218172217;-1212.440394422579;4.107085544196623;4.684599643848486;0.02933122807791122;1.56207401060398;11.090300077830452;0.7461672669711978
5;21;0.999999986842818;18.093354316397615;0.26607873994702375;-1260.9105266753386;-1208.6491629109637;4.107085544196623;4.647035019583967;0.028923650061088324;1.5502385053919594;11.262484136556312;0.7337750588142902
6;22;0.9999999867780488;18.188811134648166;0.2714747930544502;-1258.4734785174733;-1203.7234783833662;4.107085544196623;4.665050323337638;0.029319519531743055;1.5595919320035878;11.224094612056524;0.7365529261588468
7;23;0.9999999869267492;18.00853848314031;0.2728566436839441;-1257.4800860684172;-1200.241449564578;4.107085544196623;4.615071111709668;0.02875835725853637;1.5407689017677444;11.390583458403661;0.724447226576537
8;24;0.9999999869453704;18.016494432463695;0.27717683742251836;-1255.6069459020996;-1195.8796730285283;4.107085544196623;4.595948371699521;0.028652419890264014;1.529476618271235;11.449855043756454;0.7201021176370159
9;25;0.9999999868950451;18.039913910304207;0.28187365484850324;-1253.264513118259;-1191.0486038749555;4.107085544196623;4.634044500175349;0.028764337333247347;1.5452937011381862;11.294401249128558;0.7314592555629144
10;26;0.9999999868974111;18.022149798363177;0.28606586981528853;-1251.2805827302068;-1186.5760371171712;4.107085544196623;4.634183236980505;0.02886354736899044;1.5497897259636435;11.328793384540466;0.7289576212156708
11;27;0.999999986788464;18.1126029630122;0.2921387574679387;-1248.5436139061233;-1181.3504319233555;4.107085544196623;4.682114922497149;0.029197121973899343;1.5669674970827883;11.1251301577286;0.7436747004058546
12;28;0.9999999869296947;18.010964239618232;0.2952617088462005;-1247.5001408877822;-1177.8183225352823;4.107085544196623;4.612182742532056;0.028705794216214997;1.5368342213777118;11.38315880076291;0.7249902512896533
13;29;0.9999999866068454;18.406991156098545;0.3067831859349758;-1243.3284662951255;-1171.1580115728934;4.107085544196623;4.705519525694868;0.03012453928461678;1.573788633277063;11.11625802209466;0.7443103234022423
14;30;0.9999999862892006;19.02522172475501;0.3224613851653392;-1239.242299950745;-1164.5832088587808;4.107085544196623;4.693193465504564;0.0311813664050673;1.5265137507985935;10.92604652405969;0.7578189730538135
15;31;0.9999999867754037;18.161629762775632;0.31313154763406265;-1240.4556755831143;-1163.307948121418;4.107085544196623;4.672375172365406;0.029429167256168398;1.565243851633124;11.2095970402692;0.737599789690083
