m;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
2;6;0.9999988511500563;358373.7039539621;14334.948158158482;-305.1651823766284;-296.56125914971756;3.7365949748208833;26.808631194730204;0.11650962816235921;0.7352748191777821;9.837177540604191;0.020002119654494412
3;7;0.9999999888357693;3956.049764553943;164.8354068564143;-446.81303511101345;-436.7751246796174;3.7365949748208833;1.8531387734279647;0.013401543503974267;1.1338579918044176;13.190490262623724;0.004242255813926449
4;8;0.9999999950879367;2021.7071448983454;87.90031064775415;-470.2646829999727;-458.7927853640915;3.7365949748208833;0.9055826063928407;0.009262846514544343;1.3027269927321918;9.779962050571378;0.0205321909636648
5;9;0.9999999989115018;551.2052120159964;25.054782364363472;-514.9784312717392;-502.07254643137287;3.7365949748208833;0.5515228916337378;0.004256359475305338;2.0478091509490546;4.0079835483047015;0.26060334042838834
6;10;0.9999999992582198;439.4987417459345;20.928511511711168;-524.8669707619302;-510.5270987170788;3.7365949748208833;0.4231066389905891;0.0036847472683669835;2.23434250662767;1.2212399935423166;0.747914721025564
7;11;0.9999999991740449;415.5787916116863;20.778939580584314;-519.5348590129641;-503.7609997636275;3.7365949748208833;0.4818132586095203;0.003663296103691316;2.094077300010143;1.1319593071988732;0.7693651148353015
8;12;0.9999999993457992;370.28879409925474;19.488883899960776;-524.7617675238638;-507.55392107004207;3.7365949748208833;0.411262475651597;0.002982354260423037;2.181303204816881;1.5739027146139901;0.6653215729224602
