m;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
2;17;0.9999999849744069;24.589210941055004;0.34151681862576394;-1257.092466749534;-1214.7856484640877;3.996954758270849;4.5938826767972785;0.03580992013094075;1.4446616736222164;10.640116420208074;0.7140476002966509
3;18;0.999999984961724;24.52842794188838;0.34547081608293495;-1255.0173756129107;-1210.2219209577322;3.996954758270849;4.613907931940275;0.0361357668990383;1.4392500868356448;10.443667630882128;0.7290804440008407
4;19;0.9999999862842552;18.965819325047026;0.27094027607210036;-1261.210204210323;-1213.9261131854123;3.996954758270849;4.733554937301321;0.03153006627104027;1.5617595744038968;10.715754332639724;0.7082073489304148
5;20;0.9999999865484476;18.582381775347347;0.26930988080213547;-1260.9412457484761;-1211.1685183538334;3.996954758270849;4.686156025258015;0.030496645596842953;1.5542150689593854;10.882369260741456;0.6952511729979718
6;21;0.9999999867976542;18.166792307428114;0.2671587104033546;-1260.6055451262412;-1208.3441813618663;3.996954758270849;4.659894935597819;0.029250242650848968;1.5583245795173992;10.990136692208218;0.6868106541044026
7;22;0.999999986860524;18.07952059215253;0.2698435909276497;-1259.030377656904;-1204.280377522797;3.996954758270849;4.643761281752035;0.029009764333296495;1.5535931922185433;11.047103450876808;0.6823317005224395
8;23;0.9999999867225463;18.19599186260007;0.2756968464030314;-1256.1006607516038;-1198.8620242477646;3.996954758270849;4.696492350193537;0.029765455155528642;1.5790903178046733;10.921680579029173;0.692177397167525
9;24;0.9999999868755184;18.051455759683527;0.2777147039951312;-1255.1319993367622;-1195.4047264631909;3.996954758270849;4.636267811717332;0.02892589534557377;1.5495764674462154;11.068097848595722;0.6806782221774732
10;25;0.9999999868807696;18.039270906366994;0.2818636079119843;-1253.1676164179373;-1190.9517071746338;3.996954758270849;4.63604636152759;0.028762906166687863;1.5462464692280589;11.039653120869104;0.682918116189503
11;26;0.9999999868540502;18.065490863643237;0.2867538232324323;-1250.9865380732388;-1186.2819924602031;3.996954758270849;4.64078015427738;0.02875883728835671;1.5448982011059367;11.012095416124934;0.6850855206530571
12;27;0.9999999867465126;18.173379682903995;0.2931190271436128;-1248.2614539145159;-1181.068271931748;3.996954758270849;4.681862395264247;0.029378770150655598;1.5648887211040452;10.902007722039956;0.6937163903974001
13;28;0.9999999868765883;18.025336444009252;0.29549731875425;-1247.1392550607363;-1177.4574367082364;3.996954758270849;4.637167568171563;0.028809751237027115;1.546503374930592;11.034384451658472;0.6833326986794702
14;29;0.9999999867454697;18.229454175966662;0.30382423626611105;-1244.2544514175297;-1172.0839966952976;3.996954758270849;4.67270896391625;0.029495058755277803;1.5625154880219934;10.955045478194663;0.6895638819510281
15;30;0.9999999865831037;18.454537343781688;0.31278876853867266;-1241.170838361304;-1166.5117472693398;3.996954758270849;4.702693611985609;0.030153079751898737;1.564667323602523;10.825025176322328;0.6997237631106406
16;31;0.9999999866601804;18.32334128323579;0.3159196772971688;-1239.6835952923545;-1162.5358678306582;3.996954758270849;4.693557285941452;0.029762650156554216;1.56508764567884;10.850132388459139;0.69776717797361
