m;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
2;16;0.9999999852280236;32.90802913694944;0.45079491968423885;-1260.6075185963914;-1220.7893366806773;3.9382639107024566;3.421181310100607;0.040025873260035816;1.1918978920462036;30.2101181579993;0.004392082173429542
3;17;0.9999999850360959;30.105298146062253;0.4181291409175313;-1257.4586168440087;-1215.1517985585624;3.9382639107024566;3.8323142009861755;0.04031738056942036;1.230004358109109;19.275799444328975;0.11479756621573826
4;18;0.9999999866423401;18.346372418709514;0.2583996115311199;-1265.5646487054796;-1220.7691940503012;3.9382639107024566;4.720746406462695;0.029959244194444068;1.5817527743472521;10.339612961502219;0.6659550776652826
5;19;0.999999986940671;18.157226514109375;0.2593889502015625;-1265.5749143607645;-1218.290823335854;3.9382639107024566;4.5640434741116565;0.029061159872344255;1.5091623932212566;10.80238362141195;0.6273684200213516
6;20;0.9999999868924203;18.06041520725458;0.2617451479312258;-1263.2466890659787;-1213.473961671336;3.9382639107024566;4.627850710633652;0.028901894100918923;1.5475205507738132;10.6729847330922;0.638191519728663
7;21;0.9999999867422917;18.23761316916897;0.2682001936642496;-1260.2331147021355;-1207.9717509377606;3.9382639107024566;4.649861682430867;0.029264564363787215;1.5313065037684968;10.43546420844735;0.6579958809175495
8;22;0.999999986901995;18.054257299912347;0.2694665268643634;-1259.3117239340802;-1204.5617237999732;3.9382639107024566;4.608518672680972;0.028775945594706087;1.527650793264764;10.651562229972194;0.6399814912281616
9;23;0.9999999868023042;18.189439565591414;0.2755975691756275;-1256.636897032772;-1199.3982605289327;3.9382639107024566;4.634101589740425;0.02917237980172427;1.5292452589080594;10.492137905186842;0.6532799133418565
10;24;0.9999999869111521;18.118364717483406;0.2787440725766678;-1255.3739681179652;-1195.6466952443939;3.9382639107024566;4.587636286512264;0.0291259820912817;1.5151089613280513;10.696917865241025;0.6361910778938503
11;25;0.9999999868885663;18.039961388406677;0.28187439669385433;-1253.2205237304938;-1191.0046144871903;3.9382639107024566;4.6210447302588165;0.028712677648831786;1.5340614195325475;10.615231499427232;0.6430156750216782
12;26;0.9999999868856229;18.00322924655424;0.28576554359609907;-1251.2005464117658;-1186.4960007987302;3.9382639107024566;4.646579183299693;0.02915971006599971;1.5590388692891666;10.628272440675758;0.6419267722964781
13;27;0.999999986844461;18.040412079415468;0.2909743883776688;-1248.9216414384832;-1181.7284594557154;3.9382639107024566;4.656633530030874;0.028881113317413387;1.554991400572122;10.533599095373221;0.6498256758563483
14;28;0.99999998687449;18.06995108940512;0.2962287063836905;-1247.125025484085;-1177.443207131585;3.9382639107024566;4.634443751209361;0.028896369225837937;1.5391047078725513;10.544023106039855;0.6489567144654281
15;29;0.9999999865871746;18.441782152399792;0.30736303587332986;-1243.197846305146;-1171.0273915829139;3.9382639107024566;4.701695115178595;0.02998103923458384;1.5585088268023328;10.333243010614025;0.6664831974754312
16;30;0.9999999868536386;18.034935873315813;0.3056768792087426;-1242.9837509710178;-1168.3246598790536;3.9382639107024566;4.654950199739716;0.028887100210784666;1.5550249667640546;10.53972899936815;0.6493147017212655
17;31;0.9999999861142016;19.289235843884402;0.33257303179111036;-1236.1135287262282;-1158.9658012645318;3.9382639107024566;4.770373142763518;0.031840889109893133;1.5551369076793369;9.986255699966412;0.6950579009448683
