m;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
2;21;0.9999999862063718;18.669492958049652;0.2828711054249947;-1229.209943861118;-1177.4258733693719;26.12029899109515;4.6465065568686015;0.031091928477935404;1.5016707379381242;14.614152734944424;0.6882679682925346
3;22;0.99999998497639;31.226085136982398;0.4804013097997292;-1219.778733827584;-1165.528755217183;26.12029899109515;3.517953645271632;0.037704190709401786;1.1974816463174403;36.38756512750239;0.0062913975687410185
4;23;0.9999999867622364;17.31303600556577;0.27051618758696516;-1228.7885271701243;-1172.0726404410689;26.12029899109515;4.62694061065605;0.027619341668117414;1.5547499150401656;14.964379028850066;0.6644115381558972
5;24;0.9999999867621308;17.495790004904073;0.2777109524587948;-1226.7878321700687;-1167.6060373223586;26.12029899109515;4.591270431314243;0.027843684351283038;1.5252318405216043;15.054823954685356;0.6581992960942349
6;25;0.9999999867396054;17.32082138833009;0.2793680869085498;-1224.639920525228;-1162.9922175588636;26.12029899109515;4.643224876398122;0.02778718564008731;1.5621114174579904;14.887590415578215;0.6696706231301683
7;26;0.9999999867092878;17.36801073390605;0.2847214874410828;-1222.441236836624;-1158.327625751605;26.12029899109515;4.648754275391909;0.02808887084655609;1.5629376829377863;14.869014327701592;0.6709406364932955
8;27;0.9999999867701101;17.328218033238095;0.28880363388730157;-1220.8402895530542;-1154.2607703493804;26.12029899109515;4.626339080482822;0.027659107097920632;1.5501481737369867;14.932623114022443;0.6665881897765593
9;28;0.9999999867651457;17.377410860262753;0.29453238746208055;-1218.8076491764957;-1149.7622218541674;26.12029899109515;4.619583931701143;0.027651443950611032;1.544671917634316;14.949384369137759;0.6654396227807411
10;29;0.9999999866702873;17.496481623893665;0.30166347627402873;-1216.1863166187256;-1144.6749811777427;26.12029899109515;4.6551693358800605;0.02803709184898473;1.56580596249079;14.866751805877934;0.6710952600279552
11;30;0.999999986598506;17.47599114624729;0.30659633589907526;-1213.719072669558;-1139.7418291099204;26.12029899109515;4.692319953290891;0.02833300133646599;1.5798975899237848;14.695230811955588;0.682776399892807
12;31;0.9999999866738412;17.296564546088334;0.30886722403729167;-1212.2095150470775;-1135.7663633687855;26.12029899109515;4.673333289934689;0.028243652855703516;1.5797754395644867;14.811828654561307;0.6748446202200973
