m;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
2;15;0.9999999852641545;32.92063028505801;0.44487338223051365;-1262.8254713723124;-1225.4959258263304;3.9391105162317626;3.4105018840779877;0.03985929979150615;1.192119130171755;27.493515736369904;0.006556706666748698
3;16;0.9999999846666452;29.923259968431655;0.4099076708004336;-1257.2879429523418;-1217.4697610366277;3.9391105162317626;3.9710447174812202;0.04156054894841699;1.2460220821852313;14.82624943352054;0.25107622631637183
4;17;0.9999999868420839;18.09003030089478;0.2512504208457609;-1268.9055609862853;-1226.598742700839;3.9391105162317626;4.650375583990396;0.02903850101355765;1.5550785535927687;9.192019110404054;0.6864478347704126
5;18;0.9999999865615333;18.6744514182111;0.2630204425100155;-1265.0278674169215;-1220.232412761743;3.9391105162317626;4.6499468802529975;0.030299603840677314;1.513855441645275;8.881896935420754;0.7129835513079132
6;19;0.9999999867156362;18.222972653501277;0.260328180764304;-1264.0543536234131;-1216.7702625985025;3.9391105162317626;4.669621821154379;0.029255080523199695;1.54197849214319;9.01973827408952;0.701243603239343
7;20;0.99999998683975;18.091320894613638;0.2621930564436759;-1262.8897756065564;-1213.1170482119137;3.9391105162317626;4.633392533017755;0.028847281002728486;1.5346563640604596;9.16215531045126;0.689021357738399
8;21;0.9999999865360569;18.665217409178215;0.2744884913114443;-1258.8593023936764;-1206.5979386293016;3.9391105162317626;4.680797174538398;0.03028529267675495;1.529862183855818;8.890617503749665;0.7122436877266836
9;22;0.9999999869547065;18.030042436265695;0.2691051109890402;-1259.6706176735267;-1204.9206175394197;3.9391105162317626;4.586154840959367;0.028847065504417735;1.5287270485114421;9.39534683558698;0.6688428842718599
10;23;0.9999999869360751;18.083613131327585;0.27399413835344827;-1257.5435974599836;-1200.3049609561444;3.9391105162317626;4.583708534136477;0.028864281490755594;1.518215942368587;9.316569035064132;0.675679752351422
11;24;0.9999999855527218;32.499232769113405;0.49998819644789855;-1246.5856209513963;-1186.858348077825;3.9391105162317626;3.3181397090107367;0.037827496347938805;1.2586924282286245;30.120165712047605;0.0026784217334366936
12;25;0.9999999853871349;32.64733057162694;0.5101145401816709;-1243.571352086515;-1181.3554428432114;3.9391105162317626;3.381020281786107;0.03952824214983863;1.219205283846366;28.735373528509363;0.004312314194716211
13;26;0.9999999868937959;18.04925643227411;0.2864961338456208;-1251.2560292062597;-1186.551483593224;3.9391105162317626;4.620938710495182;0.02871918946290819;1.5342756328611418;9.208578222841581;0.6850193825789868
14;27;0.9999999869029055;18.041487073030375;0.2909917269843609;-1249.3179109624487;-1182.1247289796809;3.9391105162317626;4.62211725478312;0.02868317232944939;1.537595146645585;9.227633952102627;0.6833743057513872
15;28;0.9999999868084679;18.07641224454834;0.29633462695980883;-1246.678472609639;-1176.996654257139;3.9391105162317626;4.671354769138603;0.028929427358381332;1.5581303807515028;9.078917957404597;0.6961754146552861
16;29;0.9999999869256854;17.97639104075884;0.2996065173459807;-1245.4728443355807;-1173.3023896133486;3.9391105162317626;4.622785683171315;0.028992615203260463;1.5478720297959614;9.296215131890596;0.6774430897797927
17;30;0.9999999868788969;18.090568628210146;0.3066198072577991;-1243.1549123182676;-1168.4958212263034;3.9391105162317626;4.63245923437583;0.028924441678031876;1.5404196431431654;9.179051820873498;0.6875657182087689
18;31;0.999999986909558;17.974184095675167;0.30989972578750286;-1241.3631293395542;-1164.2154018778579;3.9391105162317626;4.63583840418913;0.029070462629644744;1.5544847441928664;9.25389964126041;0.6811046504328548
