m;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
2;10;0.9999999993463845;447.1927619591023;20.32694372541374;-544.6471571819725;-529.9897981539752;6.5221276305296385;0.4017650273091533;0.003690504457153132;2.2840766517759428;6.741140529915018;0.4563207157275192
3;11;0.9999999992863987;398.2833540232724;18.96587400110821;-539.8373903729823;-523.7142954421853;6.5221276305296385;0.45495799124495306;0.003533216615752899;2.0101709611898935;5.774493203462363;0.566313657756744
4;12;0.999999999334679;471.19469507152456;23.55973475357623;-540.0791441754706;-522.4903133418738;6.5221276305296385;0.40177946329933434;0.003662804211517212;2.320231690475682;7.159699474951385;0.41244373026656816
