m;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
2;10;0.9999996646979572;168134.57058509826;8006.408123099917;-335.34121508258613;-321.00134303773467;6.699758269258656;8.665973932465931;0.08056300492500323;1.4134701251198882;19.792391480749323;0.006036008874476458
3;11;0.9999999988730294;585.1562553905086;29.25781276952543;-509.9016704910757;-494.1278112417391;6.699758269258656;0.5524282904190159;0.004352335488507109;2.042864335467885;7.47317236282372;0.3813276175103019
4;12;0.9999999992637219;469.19870722508296;24.694668801320155;-521.097767451968;-503.8899209981463;6.699758269258656;0.4069488119231579;0.0037240427194777936;2.3034555980668983;6.971054398921869;0.43189988521390044
