R_untransformed;x_transformed;y_raw;y_fit;residuals;studentized_residuals
7.05525996;7.05525996;9.62138682;9.621234144828122;0.00015267517187744772;0.32751171736352797
7.06700903;7.06700903;9.76129423;9.761006479126081;0.0002877508739196344;0.5299770293793565
7.08682147;7.08682147;9.99755428;9.997784720983418;-0.00023044098341884478;-1.1251709606506346
7.10665091;7.10665091;10.23554159;10.235824892815799;-0.00028330281579869165;-1.30195746545186
7.12674477;7.12674477;10.47847657;10.477779632562033;0.000696937437966838;1.8577361884025059
7.16937828;7.16937828;10.99268697;10.992139327979203;0.0005476420207966015;1.5186517151560626
7.17675242;7.17675242;11.08077123;11.081082099029572;-0.000310869029572558;-0.8656518203901817
7.18611045;7.18611045;11.19392515;11.193888366833107;3.6783166892817576e-05;0.142055924357956
7.16685962;7.16685962;10.96151238;10.961753048531136;-0.0002406685311360235;-0.7301995018270806
7.18736434;7.18736434;11.2092881;11.208996487870536;0.0002916121294642693;0.8528910480952097
7.20703227;7.20703227;11.44578211;11.445694238802844;8.787119715591984e-05;0.3856705765770237
7.22753678;7.22753678;11.69099841;11.691717570424771;-0.000719160424770493;-1.9088300145221189
7.24730282;7.24730282;11.92748433;11.927924386295217;-0.0004400562952167064;-0.9554640404164245
7.26762142;7.26762142;12.16953555;12.169526415770633;9.134229367546709e-06;0.3336149709645895
7.28747252;7.28747252;12.40430849;12.404180685756273;0.00012780424372671462;0.676248018787338
7.30747002;7.30747002;12.63944982;12.638986864183607;0.0004629558163919967;1.7069708676068571
7.32850224;7.32850224;12.88357579;12.884041736118434;-0.0004659461184335356;-1.0208080592442315
7.34862089;7.34862089;13.11651981;13.116461278239967;5.8531760032565217e-05;0.4494510633709283
7.36921547;7.36921547;13.35163335;13.352208562895157;-0.0005752128951570512;-1.4259677597737832
7.39138715;7.39138715;13.60313139;13.603397103234329;-0.0002657132343291124;-0.5101586205710079
7.41287507;7.41287507;13.84437191;13.84411566329618;0.00025624670382029535;0.9541879941375507
7.43362567;7.43362567;14.07419818;14.07391791964028;0.0002802603597196196;1.0237515455499955
7.45526347;7.45526347;14.31053579;14.310668179861295;-0.000132389861295934;-0.21723101264051847
7.47687568;7.47687568;14.5437667;14.544125336588877;-0.0003586365888761378;-0.9810825041813425
7.49875498;7.49875498;14.77738791;14.777335362939084;5.2547060915841826e-05;0.1867335737982302
7.52221989;7.52221989;15.02398856;15.023890970944194;9.758905580525834e-05;0.30017489451486595
