complexity_level;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
5;6;0.9999999618393057;1.8751757269525027;0.07813232195635428;-462.1963074763082;-453.7891231863353;1.971874176847415;0.7518534551049783;0.009181569432696435;1.7641037031060323;1.7692583062978195;0.8800614545592157
6;7;0.9999999608326131;1.8436381559373847;0.08015818069292976;-459.4151557394227;-449.60677406778757;1.9749785534374482;0.7312290211043404;0.009330026489335452;1.7545563086978673;2.099055141734051;0.9103666834793019
7;8;0.9999999599260497;1.8277352963735214;0.08307887710788733;-456.7286935613507;-445.51911450805346;1.9734057707496722;0.7076091726698763;0.009539526343163018;1.7524391894094276;2.837364157370419;0.8996286733442316
8;9;0.9999999594443985;1.8274927861607375;0.08702346600765416;-454.37027142849894;-441.75949499353953;1.9700071843667393;0.706594927370574;0.00951824442652871;1.7389515548336336;3.3220465542743227;0.9125534424040725
9;10;0.9999999594997916;1.8217171015086815;0.09108585507543407;-452.4112751326663;-438.3993013160447;1.969573373731949;0.6951366706484663;0.009593092442885975;1.7463984357233255;3.0914188866954895;0.9605598436700673
10;11;0.9999999606571567;1.829357147687919;0.09628195514146942;-451.28106617717754;-435.86789497889384;1.9592531383358625;0.7186114410355771;0.009385534494397163;1.7571014841303654;2.088998821506247;0.9956114000414407
11;12;0.9999999588342239;1.8499444336263053;0.10277469075701696;-447.922271671762;-431.1079030918162;1.9512742352599002;0.6875212761876526;0.009851695032237373;1.7420884096294442;1.550875700636174;0.9995526002795672
