m;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
2;20;0.999999985503494;22.8230737569184;0.3307691848828754;-1254.2828769320115;-1204.5101495373688;4.064118655111371;4.651126156929308;0.03364904475052466;1.4821405329325101;13.018675645239666;0.7349349169469119
3;21;0.9999999858006471;21.345876923821443;0.31390995476208006;-1254.1261790580056;-1201.8648152936307;4.064118655111371;4.710170337292041;0.03304502996243741;1.5080089331959494;12.764896631489622;0.7517769404921202
4;22;0.9999999866383755;18.238028579834054;0.27220938178856796;-1257.5382370551329;-1202.7882369210258;4.064118655111371;4.72923890749577;0.029813133491015442;1.5849615704440891;13.457198948914327;0.7050823982892721
5;23;0.9999999867420193;18.14492186955283;0.2749230586295884;-1256.2312858723524;-1198.9926493685132;4.064118655111371;4.688443569145662;0.02953136233820608;1.572065501818258;13.658932236029903;0.6910804971710282
6;24;0.999999986198276;19.12689154898631;0.2942598699844048;-1250.6540355454993;-1190.926762671928;4.064118655111371;4.7565021310553846;0.03162711459874146;1.5566118721967965;13.197637141716976;0.7228581580104748
7;25;0.9999999865088267;18.588322434333346;0.29044253803645853;-1250.679485941696;-1188.4635766983924;4.064118655111371;4.709598861138531;0.030496853167026217;1.561372241756629;13.520883033161955;0.7006785829683968
8;26;0.9999999868836738;18.00746573371928;0.28583278942411555;-1251.187319669635;-1186.4827740565993;4.064118655111371;4.641874916584854;0.029095151839988453;1.5568940814329073;13.871772788195674;0.676156977800118
9;27;0.9999999868653113;18.014086207372415;0.2905497775382648;-1249.0628099166377;-1181.8696279338699;4.064118655111371;4.651885731018268;0.02934184017012509;1.5633269820411784;13.833812646752893;0.6788288280225034
10;28;0.9999999865459063;18.50182029410508;0.30330852941155867;-1244.924433049539;-1175.242614697039;4.064118655111371;4.7163226356143895;0.03030778671276302;1.5701611437730656;13.523827184758746;0.700474615199465
11;29;0.999999986338248;18.958093938958;0.31596823231596666;-1241.561248949048;-1169.3907942268158;4.064118655111371;4.78950193036809;0.030870179254111285;1.580244201221673;12.819445562984228;0.7481866265222634
12;30;0.9999999862259717;19.135075176194416;0.3243233080710918;-1238.8328099212663;-1164.173718829302;4.064118655111371;4.71438161265425;0.03157486517149888;1.5352478735617832;13.313261799941952;0.7149756158362401
13;31;0.9999999867432837;18.150545222868153;0.31294043487703715;-1240.2397744634106;-1163.0920470017143;4.064118655111371;4.690899815043892;0.029380801880546592;1.5686757962496825;13.603931771663797;0.694912700178782
