m;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
2;11;0.9999999836273571;39.698108165408996;0.5089501046847307;-1261.451205514023;-1234.0762054469694;6.417575877338575;3.0249446901180477;0.04188076291688603;1.0444931787509086;28.718499890476878;0.00035525521360633364
3;12;0.9999999840999594;38.765067505699975;0.5034424351389607;-1262.0580298684213;-1232.1943934316355;6.417575877338575;3.051263515782665;0.04127073391909075;1.0765943233016395;27.468603317660733;0.0005865890849154726
4;13;0.9999999829829597;27.74579105405867;0.36507619807971936;-1254.0155038044222;-1221.6632309979045;6.417575877338575;4.614657705829472;0.04329938641641551;1.287675294011252;6.463991152863554;0.5954044684153681
5;14;0.9999999865559931;18.73377021491157;0.2497836028654876;-1272.9911832561959;-1238.150274079946;6.417575877338575;4.6148670653067825;0.031169205971530722;1.4895671641453587;6.196636883722954;0.6252160810853362
6;15;0.9999999868109871;18.08595881979323;0.24440484891612474;-1272.6954704490076;-1235.3659249030256;6.417575877338575;4.6390641026494706;0.029298745578430818;1.537693198004749;6.329318829886964;0.610395315353983
7;16;0.9999999849699487;34.36523913482811;0.4707567004770974;-1259.0660642058954;-1219.2478822901812;6.417575877338575;3.3498766269737246;0.03994165330258159;1.2073358662333218;22.93755943486143;0.0034453445351682868
8;17;0.9999999869141623;18.062545088552174;0.25086868178544686;-1269.3944384917756;-1227.0876202063293;6.417575877338575;4.602566352598814;0.028979757697767283;1.5258587762789917;6.39334715367098;0.6032603159513268
9;18;0.9999999867411745;18.1599773762816;0.2557743292434028;-1266.2256146769707;-1221.4301600217923;6.417575877338575;4.645904941572354;0.029352267220041917;1.528839840692748;6.252948146928601;0.6189210521166206
10;19;0.9999999868864372;18.03542900618559;0.25764898580265133;-1265.2060731208612;-1217.9219820959506;6.417575877338575;4.627131439317367;0.028763050015700564;1.5414103723009491;6.391102460126454;0.6035102284393323
11;20;0.999999986847885;18.0767909619053;0.2619824777087725;-1262.9448085431773;-1213.1720811485345;6.417575877338575;4.630888921594689;0.028855494786494518;1.5379900650433842;6.366671860070063;0.6062312947558198
12;21;0.9999999867940438;18.185884996945866;0.2674394852492039;-1260.5812099162301;-1208.3198461518552;6.417575877338575;4.6376698148336;0.029181404582089066;1.5276694046072312;6.261025903372626;0.6180185926074724
13;22;0.9999999867437384;18.190697280514076;0.2715029444852847;-1258.242826132099;-1203.492825997992;6.417575877338575;4.663579849220056;0.029115854643723793;1.5456683816892784;6.300206895153976;0.6136434684992293
14;23;0.9999999868061675;18.104346648940464;0.274308282559704;-1256.662953953648;-1199.4243174498088;6.417575877338575;4.666450249597887;0.02909882992491397;1.5598414805257281;6.3407330533857325;0.6091224374347155
15;24;0.9999999869016113;18.008372679120868;0.27705188737109027;-1255.3091172261056;-1195.5818443525343;6.417575877338575;4.626490457315668;0.028772746617988787;1.541207746540353;6.383215502585932;0.6043884567164404
16;25;0.9999999868540249;18.395027115736628;0.2874222986833848;-1252.9863664988902;-1190.7704572555867;6.417575877338575;4.53890797390244;0.030092813848926703;1.491432562972441;6.485615742647469;0.5930035902939358
17;26;0.9999999851287152;35.25590473906834;0.5596175355407673;-1240.0111959740325;-1175.3066503609969;6.417575877338575;3.182420748421677;0.0388442953138286;1.1778653073524132;25.78102279386018;0.0011448408173742324
18;27;0.9999999869150162;17.9934182132021;0.2902164227935823;-1249.4002470026437;-1182.207065019876;6.417575877338575;4.627893201087474;0.029108012244461356;1.551595514983716;6.43729954822939;0.59837047555989
20;29;0.9999999852940203;32.47093283229772;0.5411822138716287;-1235.006035047817;-1162.835580325585;6.417575877338575;3.4612605290789134;0.038342516934491755;1.2002866604304456;20.621360000404504;0.008224248851047134
21;30;0.9999999844387061;36.26142818242194;0.6146004776681684;-1227.974644128717;-1153.3155530367528;6.417575877338575;3.2080647125614092;0.04007078763793803;1.107566470024043;26.35231528136736;0.0009139603721167889
22;31;0.9999999852070227;32.63230355365873;0.5626259233389436;-1230.4810800282796;-1153.3333525665832;6.417575877338575;3.395245939687541;0.03956579889506884;1.2157492122922713;20.38259282854788;0.008981543042399794
