m;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
2;19;0.9999999857606282;20.174940313862113;0.29669029873326636;-1230.4429935503344;-1183.5907392958973;4.360904565105088;4.6955679839690845;0.03152430565390052;1.507018855045032;11.641093741693822;0.7682949366406785
3;20;0.9999999862682648;18.50446411720263;0.27618603160003924;-1231.6011973243385;-1182.283034951247;4.360904565105088;4.674434466434008;0.029590443889815354;1.52456685274274;11.949271796007459;0.7474643699641359
4;21;0.9999999866185577;17.491042684196074;0.26501579824539506;-1231.8493429883529;-1180.0652724966067;4.360904565105088;4.68430038502099;0.028018709526358876;1.5667780932150777;12.423208875711255;0.7143694875114779
5;22;0.9999999867061331;17.346079183395968;0.26686275666763026;-1230.4205886665425;-1176.1706100561416;4.360904565105088;4.66138200446764;0.027840329894448956;1.5671814698141855;12.574596608350022;0.7035699770067263
6;23;0.9999999867495151;17.345367416170077;0.27102136587765746;-1228.7049606098985;-1171.989073880843;4.360904565105088;4.636357002876679;0.027551851427823237;1.5555172565136508;12.66536332044234;0.6970496883408832
7;24;0.9999999865559046;17.62705525848433;0.2797945279124497;-1225.4429514574708;-1166.2611566097607;4.360904565105088;4.688259147537011;0.028301355934615025;1.5616068736820328;12.415144019328851;0.7149420010605775
8;25;0.9999999863941754;17.89172169742395;0.28857615641006373;-1222.4026078668169;-1160.7549049004524;4.360904565105088;4.723845344409838;0.02912768902528473;1.5675858817109443;12.203633116479073;0.7298470799746951
9;26;0.9999999884855976;15.297329625426821;0.25077589549880036;-1234.9228502580893;-1170.8092391730702;4.360904565105088;4.312893084911451;0.02916260494003886;1.7589644575787784;11.614637889210517;0.7700544470256896
10;27;0.9999999867195061;17.35878050797899;0.2893130084663165;-1220.5081504670945;-1153.9286312634208;4.360904565105088;4.65250368569059;0.027657172447131728;1.5619537208348726;12.598031346849314;0.7018896423751688
11;28;0.9999999867318501;17.33757293299084;0.29385716835577697;-1218.5890537434632;-1149.5436264211348;4.360904565105088;4.648665763690829;0.02768685128632331;1.5632543290717356;12.634508939648198;0.6992697509850904
12;29;0.9999999866996411;17.315298360561396;0.298539626906231;-1216.3781130306988;-1144.8667775897159;4.360904565105088;4.676159633307364;0.027664731937551146;1.5756977696451235;12.543735287453975;0.7057794091034637
13;30;0.9999999865645975;17.54568937051702;0.3078191117634565;-1213.4992239839178;-1139.5219804242802;4.360904565105088;4.704190668727293;0.02825265898415008;1.580558271450775;12.40794309430599;0.7154529363258882
14;31;0.9999999867661555;17.32381835319705;0.30935389916423306;-1212.8142877170028;-1136.3711360387108;4.360904565105088;4.6260201585752725;0.02758689752565857;1.5529113556803211;12.723836528940158;0.6928325322138956
