R_untransformed;x_transformed;y_raw;y_fit;residuals;studentized_residuals
6.5586562;0.0;4.6721672;4.672158972631522;8.227368478053165e-06;2.0347179331042646
6.6400196;0.034744322619496254;5.3317052;5.331711625084392;-6.425084391636915e-06;-1.368300054902372
6.669758;0.04744340554606567;5.5877691;5.587781027692922;-1.1927692922242272e-05;0.3637761521362962
6.6985509;0.05973873497859794;5.8435259;5.843557667064963;-3.176706496255122e-05;0.8712701902983357
6.7516342;0.08240670732129142;6.3356603;6.335656497152552;3.802847447609281e-06;0.4946084823458205
6.771564;0.09091725876016975;6.5272506;6.527339734881287;-8.913488128658997e-05;-0.0056921598456703025
6.7938432;0.10043106610480268;6.7460459;6.7460932952560855;-4.73952560851032e-05;-0.3137979811221662
6.8190505;0.11119524955296767;6.9995571;6.999252132379991;0.0003049676200088669;-0.12399293653849107
6.843438;0.12160935672994098;7.2499981;7.249812398318267;0.0001857016817332635;-0.44750685835078124
6.8667423;0.13156090887281532;7.4939694;7.494308685404059;-0.00033928540405891994;-1.188636509212316
6.8911595;0.14198769873490003;7.7555441;7.755629252778158;-8.515277815845934e-05;-0.6203385820213587
6.9131187;0.1513648576204193;7.9945853;7.994968057322287;-0.00038275732228765236;-0.7216421745206526
6.9369788;0.1615537510557164;8.2596037;8.259435485074613;0.000168214925386323;0.5349256031671666
6.9595818;0.17120582955991423;8.5139332;8.513944607294247;-1.140729424697895e-05;0.8396278118335405
6.9807379;0.18024004351570208;8.7557977;8.755383285390586;0.00041441460941449293;2.0393117169826325
7.0034624;0.18994400573171982;9.0180235;9.017724497308578;0.00029900269142224545;2.3125106766241372
7.0241401;0.19877393024113274;9.2578705;9.258236034424643;-0.00036553442464359875;0.6683350959101663
7.0469195;0.2085013362084169;9.5268413;9.524092019116182;0.0027492808838172067;2.172220743999333
7.0668277;0.21700266387630537;9.7638891;9.75924979258557;0.00463930741443086;3.9852094429251883
7.05526;0.212062950187281;9.6213868;9.622182914907144;-0.0007961149071444851;-3.9221456381363726
7.067009;0.21708008376892166;9.7612942;9.761406188763557;-0.00011198876355678067;-3.104600301477449
7.0868215;0.22554054500700643;9.9975543;9.998053218248637;-0.000498918248638347;-2.997705714292328
7.1066509;0.2340082229918379;10.2355416;10.236113727768606;-0.0005721277686063786;-2.199032232646143
7.1267448;0.24258884946865544;10.4784766;10.478026405810402;0.0004501941895984629;-0.10520170118092133
7.1693783;0.2607944809737093;10.992687;10.992203778305772;0.0004832216942283196;0.733776447371475
7.1767524;0.26394341660605036;11.0807712;11.081118501643004;-0.0003473016430053377;-0.31708890070940193
