m;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
2;9;0.999999998854059;588.4556854450677;26.747985702048535;-513.3841899742538;-500.4783051338875;5.747845664869431;0.559449199309725;0.004375297878500106;2.0260135305547795;7.472488964077573;0.2793503501143493
3;10;0.9999999992722147;471.2025963106801;22.43821887193715;-525.4574252734607;-511.1175532286092;5.747845664869431;0.4020034624332425;0.0036620269994083188;2.319742688194605;6.581239297420861;0.36131379132747976
4;11;0.999999999156148;447.48863791644226;22.374431895822113;-518.8703219578937;-503.09646270855706;5.747845664869431;0.48119210614849806;0.003867652286672296;2.1492302829062715;5.57711465531807;0.4721857839977498
5;12;0.9999999992529356;453.4313122134184;23.864805905969387;-520.6469195460696;-503.4390730922479;5.747845664869431;0.42784953074104237;0.0036680445505110626;2.265864617674073;6.000613217783193;0.4231213914269716
