m;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
2;6;0.9999974012120451;7012.761491872364;86.57730236879462;-803.4522933451859;-788.6568446332584;4.878362898345813;26.491235923298717;0.6909246074303992;0.17444613937383438;18.633033502811042;0.00032556566312722104
3;7;0.99999990283891;292.65361780625983;3.658170222578248;-1087.3717140019662;-1070.110357171384;4.878362898345813;4.61465376566661;0.1278876009440264;0.4886208884982325;43.327382427423714;2.096994474182659e-09
4;8;0.9999999412639633;165.73552444666862;2.097918030970489;-1129.1602817023236;-1109.4330167530868;4.878362898345813;3.3357922629626557;0.09991956236745647;0.49426300843726173;13.833254411615544;0.003141136071612498
5;9;0.9999999767477953;61.46288943519423;0.7879857619896696;-1207.7791360272397;-1185.5859629593485;4.878362898345813;2.7114085415522737;0.05876312766379943;0.8243133867103392;11.068949880324885;0.011358820647754486
6;10;0.9999999838832447;39.69373138561677;0.51550300500801;-1237.6681613045046;-1213.0090801179588;4.878362898345813;2.9284254399186693;0.04009365439651802;1.0719641004540819;11.249454767376818;0.010450696132981276
7;11;0.9999999842628179;36.301036668791774;0.47764521932620757;-1237.7416524629057;-1210.6166631577053;4.878362898345813;3.1532621532406324;0.03863049069314162;1.098015412599123;10.613287267561093;0.01401177161490554
8;12;0.999999984320042;36.288616535778;0.48384822047703996;-1236.058581583829;-1206.467684159974;4.878362898345813;3.145645254052809;0.03854890170321923;1.1018651654489307;10.585546666286442;0.014191673439418283
9;13;0.9999999849361413;33.09555126140592;0.4472371792081882;-1237.545970207956;-1205.4891646654464;4.878362898345813;3.300192047577255;0.037829277401213446;1.1747183989463204;9.000407146200974;0.02928547379389951
10;14;0.9999999849168901;33.06100336756467;0.45289045708992703;-1235.4348575104234;-1200.9121438492593;4.878362898345813;3.308571174873265;0.03818532691158083;1.1765264190003;8.868605093617866;0.031089837866370172
11;15;0.9999999851818572;31.9895857522767;0.4442998021149542;-1234.9767824899056;-1197.988160710087;4.878362898345813;3.3796285324392272;0.03709398740678882;1.1837869605404119;8.373058119741128;0.03889923450141936
12;16;0.9999999852304556;32.24943473078791;0.45421739057447763;-1233.2625816106097;-1193.8080517121364;4.878362898345813;3.3531066030665357;0.03725451606223551;1.1842432673752141;8.393373392851364;0.03854438248608656
13;17;0.9999999850648323;31.653323416893606;0.45219033452705154;-1230.2924072437013;-1188.3719692265734;4.878362898345813;3.44420051313854;0.0374319627655888;1.1867039584594774;7.99131076174801;0.04619162780527707
14;18;0.9999999848346666;28.937631649890506;0.4193859659404421;-1226.961876847592;-1182.5755307118095;4.878362898345813;3.884034072568099;0.037362880971945955;1.2249800699521447;5.45159543383765;0.1415625819416505
15;19;0.9999999836400034;27.039498202518388;0.3976396794487998;-1218.3649282956992;-1171.512674041262;4.878362898345813;4.580622024345615;0.039761677724751365;1.3268718502737755;2.9023858014481765;0.40692151187202674
16;20;0.9999999844776378;26.86563963772173;0.40097969608539896;-1220.9374236580868;-1171.6192612849952;4.878362898345813;4.280268991921687;0.038110786817807885;1.282212453439164;3.7692090612878983;0.2874880049447917
17;21;0.9999999852070764;20.583594293072775;0.31187264080413296;-1223.1249749936871;-1171.340904501941;4.878362898345813;4.771017643363962;0.034431006423258026;1.4814450150420406;2.376681100384496;0.4979901892495532
18;22;0.9999999850295274;21.699785073335605;0.33384284728208624;-1220.0869918701844;-1165.8370132597836;4.878362898345813;4.787824789367789;0.03504779831142457;1.4785016710045442;2.3484267327691253;0.5033071611369593
19;23;0.999999979217833;54.62173645294161;0.8534646320772127;-1189.5496441699804;-1132.833757440925;4.878362898345813;2.7083040989666074;0.052509032932749555;1.1633523962368044;14.772385119981962;0.0020218637761740058
20;24;0.9999999847532042;22.450966656510115;0.3563645501033352;-1214.495796736885;-1155.314001889175;4.878362898345813;4.779246140273585;0.036046301132599545;1.4572987417607055;2.3375174117131627;0.5053716921179574
21;25;0.9999999854646305;20.396847655069966;0.32898141379145107;-1216.6530409893753;-1155.0053380230106;4.878362898345813;4.797572386362248;0.0331615433606105;1.5145338994907493;2.400386007516169;0.4935627715786609
22;26;0.999999985425751;19.703697184710233;0.3230114292575448;-1214.420642176631;-1150.3070310916119;4.878362898345813;4.78185197399128;0.03317348168080425;1.5035541402037182;2.4577838255335536;0.482968824085525
23;27;0.9999999853759146;20.182165447620147;0.33636942412700244;-1212.1236546403784;-1145.5441354367047;4.878362898345813;4.796277538906324;0.03364330227937984;1.5170963713280805;2.3991897885536932;0.4937854611385003
24;28;0.999999985153484;21.129518289076664;0.358127428628418;-1208.8103576388141;-1139.7649303164858;4.878362898345813;4.777400793464892;0.03445726160885432;1.4961116220481498;2.444805387338158;0.485348612834007
25;29;0.9999999868387125;18.867303104732372;0.3252983293919374;-1217.2925932364863;-1145.7812577955033;4.878362898345813;4.227625180348582;0.035682463905907014;1.5817966965251578;2.5703368192593867;0.462713632926153
26;30;0.9999999846997911;22.52739512939777;0.3952174584104872;-1202.1915483909106;-1128.214304831273;4.878362898345813;4.741928425673336;0.03588774986252563;1.450469628077316;2.556307065195049;0.4652010205791305
27;31;0.9999999847451225;21.580649791580676;0.38536874627822637;-1200.4496937806848;-1124.0065421023928;4.878362898345813;4.780290992060898;0.0359763211718942;1.4742227732161144;2.374703776439015;0.49836087674883545
