m;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
2;5;0.9999714034548682;10475010.619506577;402885.023827176;-207.51492232274018;-200.34498630031445;4.9819727939306295;123.50712941062092;0.6113197847086713;0.6519269083989168;7.012353205079634;0.030011441024467775
3;6;0.9999971466682757;819980.9201640995;32799.23680656398;-276.96367809733135;-268.3597548704205;4.9819727939306295;43.81853532953972;0.17598715725186942;0.7608672804015558;6.764914091747128;0.03396390126582604
4;7;0.9999994807204677;145153.42358005268;6048.059315835529;-327.7814867977625;-317.7435763663665;4.9819727939306295;19.505647480002608;0.07014623590413294;0.8607715429537827;6.709082131108046;0.03492539494408977
5;8;0.999999833093278;43913.265377583666;1909.272407721029;-360.96671093527704;-349.49481329939584;4.9819727939306295;11.578064750173311;0.03591493891767872;0.906243513229514;6.584628007346882;0.03716774351494791
6;9;0.9999999229240314;17234.755033281046;783.3979560582294;-382.9186614507531;-370.0127766103868;4.9819727939306295;8.094310024678641;0.02292310759518923;0.9052100212628658;6.413265398093708;0.040492735187474975
7;10;0.9999998415840025;73722.05617803015;3510.5741037157213;-358.58524067415095;-344.2453686292995;4.9819727939306295;7.03687832770683;0.05455323480060503;1.2719676671291602;4.811073942844793;0.09021703862938456
8;11;0.9999999993585194;370.8248774279958;18.54124387139979;-527.3704659537435;-511.5966067044069;4.9819727939306295;0.39972063237669886;0.0029515800772523804;2.190508065918391;0.5409717287066053;0.7630086855411952
9;12;0.9999999993460935;370.22811854254536;19.48569044960765;-524.7757162077315;-507.5678697539098;4.9819727939306295;0.41105559471077413;0.0029807732539000042;2.1820273009535334;0.4580803539222097;0.7952965802634341
