R_untransformed;x_transformed;y_raw;y_fit;residuals;studentized_residuals
9.664139352;1.0;24.55611239;24.556102940647804;9.44935219493459e-06;-0.5908848529011989
9.544590787;0.9436307688866926;23.85923618;23.859244861750387;-8.681750387040665e-06;-0.5391897035643854
9.43282183;0.8909297584778566;23.18110764;23.181177275904115;-6.963590411501741e-05;-0.4162127051561812
9.328430145;0.841707260340195;22.52311074;22.52274285610499;0.0003678838950094132;-0.24571189636640356
9.328298475;0.8416451756413056;22.5219284;22.521895878031827;3.252196817271624e-05;-0.24783685195608007
9.230705442;0.7956283603643867;21.88153048;21.88182451114537;-0.0002940311453727418;-0.06254348588109841
9.139468806;0.7526086970109643;21.25989483;21.25967554982237;0.00021928017763173102;0.13067294389736406
9.018462952;0.6955523287459903;20.39511508;20.39512700144618;-1.1921446180451767e-05;0.37980354246513925
8.974328883;0.6747423463306289;20.06754425;20.067633271822686;-8.902182268499814e-05;0.4644774339213493
8.89990168;0.6396486234823109;19.49959723;19.499419518915612;0.00017771108438680017;0.5944599322933145
8.830007084;0.6066921037993248;18.94641089;18.946445067795196;-3.417779519665487e-05;0.687063786531891
8.7641035;0.5756174158037696;18.40655544;18.406674562745202;-0.00011912274520042843;0.7428169134717282
8.702272327;0.5464629405422395;17.88324557;17.883042619535697;0.00020295046430263142;0.761639866703786
8.644226762;0.5190934454036951;17.37562651;17.375501606963997;0.0001249030360028769;0.7385327869196421
8.602590198;0.4994610801061268;17.00157265;17.001538745724513;3.390427548666253e-05;0.6963767735211164
8.537727915;0.46887738367310156;16.40192588;16.40198916139642;-6.328139641809116e-05;0.5858175404222026
8.48875317;0.44578493819188425;15.93546712;15.935347237097252;0.00011988290274800306;0.46664571732139815
8.442390938;0.4239243381040723;15.48254601;15.482500234539222;4.577546077833006e-05;0.32271369493934554
8.306906215;0.3600409308619229;14.09959865;14.09960139391224;-2.743912238756252e-06;-0.2429090073628901
8.278897284;0.3468342319377181;13.80353481;13.803545332032373;-1.0522032372506374e-05;-0.3816468417522706
8.175558556;0.2981082213696515;12.68741326;12.687341048920079;7.221107992094744e-05;-0.923084036664591
8.083126019;0.2545246698603346;11.66810159;11.668084810080234;1.6779919764786655e-05;-1.3809213181810145
8.039995722;0.23418798343019154;11.1905284;11.190529569583035;-1.1695830348656955e-06;-1.5507124299705668
7.919561123;0.1774009718498386;9.870963954;9.870928460295003;3.549370499733584e-05;-1.6956058783331116
7.881894256;0.15964038784586285;9.467347927;9.467391570983485;-4.364398348499776e-05;-1.5990743316931326
7.80917295;0.12535102515233668;8.707871954;8.707676406040363;0.0001955479596364995;-1.1749977206187465
7.773907751;0.10872286945103014;8.350556102;8.350156381367624;0.00039972063237669886;-0.8533543722379384
7.705330372;0.07638744053144467;7.678171721;7.678218814454626;-4.709345462572401e-05;-0.004492588589588147
7.671910628;0.06062944901323975;7.362734803;7.3626663915144395;6.841148556091525e-05;0.5419355436395746
7.639064449;0.04514190338489972;7.060429727;7.060442827671995;-1.3100671995225355e-05;1.195612513978456
7.54332694;0.0;6.22531403;6.225335035034973;-2.1005034973597958e-05;4.9819727939306295
