m;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
2;5;0.999933108142146;177411.54107186515;2112.0421556174424;-533.3965625790246;-520.9533807303638;5.721887556747966;145.05298697629243;3.6324472646038615;0.14008147302724025;22.921694409201443;1.0534581833140853e-05
3;6;0.9999923502542175;19678.985828496;237.0962148011566;-724.3845930964842;-709.4527748780913;5.721887556747966;57.763057599899525;1.1974393225559075;0.18603118894988016;23.015513825998667;1.0051819319774536e-05
4;7;0.9999983006861802;4326.893139237402;52.76698950289514;-856.2804546036782;-838.8600000155533;5.721887556747966;29.107419391919187;0.5530760874756053;0.23494087136155944;22.972021371493707;1.0272802534120237e-05
5;8;0.9999993817028247;1563.581134884689;19.303470801045542;-944.2603984423896;-924.3513074845325;5.721887556747966;19.91956633201397;0.3232078048789049;0.3009244821488624;24.812277639944597;4.093382879098704e-06
6;9;0.9999996080986832;971.6842281880027;12.146052852350035;-982.8407621627349;-960.4430348351457;5.721887556747966;18.347157273933767;0.23568236950470833;0.35912885107549986;25.752756884890815;2.5577606140245067e-06
7;10;0.9999997538847085;600.5598771672082;7.602023761610231;-1022.244449890821;-997.3580861934996;5.721887556747966;16.54285510685849;0.16705446889380493;0.45863750572636486;24.813167197628847;4.09156263383467e-06
8;11;0.9999999772075845;49.971595070182424;0.6406614752587491;-1232.0085813717183;-1204.6335813046646;5.721887556747966;3.320485053196265;0.055697180373831756;0.8905486333097127;11.473540931276299;0.0032251672628227594
9;12;0.9999999835145357;38.941072184544275;0.5057282101888867;-1258.8400229368763;-1228.9763865000905;5.721887556747966;3.1438843005435757;0.04222415635847998;1.0512795868530203;7.415891148251256;0.024527862219916072
10;13;0.9999999845912445;36.78159647216376;0.4839683746337337;-1262.8513642461944;-1230.4990914396767;5.721887556747966;3.1518190945760693;0.040494375740845356;1.114058319053707;6.322379576716979;0.042375293444629585
11;14;0.9999999843881257;37.34654626884844;0.49795395025131256;-1259.6858274999433;-1224.8449183236935;5.721887556747966;3.1396528772518195;0.040855110140482154;1.102214237257721;6.574501144697245;0.03735641709648955
12;15;0.9999999849229562;35.63461705249999;0.4815488790878377;-1260.7882329583242;-1223.4586874123422;5.721887556747966;3.179056538789027;0.040136884556508434;1.132546057046479;6.030124911847561;0.049042772379709415
14;17;0.9999999846664656;36.56113652621729;0.507793562864129;-1255.2868999812865;-1212.9800816958402;5.721887556747966;3.1406429296172433;0.04105864383794344;1.1161481067180605;6.2355267483725925;0.04425604201283789
15;18;0.9999999846107576;36.77080561608471;0.5178986706490804;-1252.964141640813;-1208.1686869856346;5.721887556747966;3.1331289331646417;0.041204351636038083;1.1126656384371727;6.315760100128946;0.04251577692960611
16;19;0.9999999847485838;36.287440339990724;0.5183920048570103;-1251.764817518776;-1204.4807264938654;5.721887556747966;3.1488468528024782;0.04052430003970553;1.1211538905474931;6.3239038791327165;0.0423430093677838
17;20;0.9999999848898943;35.86649716620209;0.519804306756552;-1250.5932822285868;-1200.820554833944;5.721887556747966;3.150567058185061;0.04023354916691524;1.1368339837025938;6.092826668507843;0.047529090004193586
18;21;0.9999999848232841;36.109579988374406;0.5310232351231531;-1248.201804287133;-1195.940440522758;5.721887556747966;3.138727228286342;0.04046405272700415;1.1337860879578563;6.132744149236797;0.04658987320711973
19;22;0.9999999847393826;36.42780971107114;0.5436986524040469;-1245.7111397218805;-1190.9611395877735;5.721887556747966;3.123748847183805;0.04083154551726498;1.1306281638979105;6.148977646426258;0.04621324548324581
20;23;0.9999999846492061;36.91776489169757;0.5593600741166299;-1243.186778221019;-1185.9481417171799;5.721887556747966;3.095438656169236;0.04134942034407629;1.1290760528144324;6.117883160381596;0.0469373483577141
21;24;0.9999999844341415;38.106058968826105;0.5862470610588632;-1239.9485417452147;-1180.2212688716434;5.721887556747966;3.0329351746143374;0.042391476579146214;1.1269091688718096;5.99709379130741;0.049859466761769805
22;25;0.9999999843069377;38.66438816360696;0.6041310650563587;-1237.2241919150038;-1175.0082826717003;5.721887556747966;3.011562913549426;0.042912360807407346;1.125035796031419;5.918193555994451;0.05186574230243654
23;26;0.9999999850257495;36.23065815342803;0.5750898119591751;-1239.3971018384177;-1174.692556225382;5.721887556747966;3.0838844254272857;0.03967751154285448;1.1467105718616706;6.125453450189639;0.046760019512178196
24;27;0.9999999842489238;38.28646163167805;0.6175235747044847;-1232.8957840193877;-1165.70260203662;5.721887556747966;3.053972701085428;0.04260607865570254;1.1161446798992598;6.158657253524686;0.04599012282418357
25;28;0.999999985030627;35.81961627811323;0.5872068242313644;-1235.4260961407078;-1165.744277788208;5.721887556747966;3.122744878305994;0.03927852936113663;1.1387417100418593;6.29672753223782;0.04292230036336686
26;29;0.9999999849748696;35.97748560279066;0.599624760046511;-1233.0952083296606;-1160.9247536074286;5.721887556747966;3.1170137339042725;0.039507155091920154;1.1356336518055885;6.328299300186023;0.04225005387241541
27;30;0.9999999849950763;36.05055151050211;0.6110262967881713;-1231.2149804631208;-1156.5558893711566;5.721887556747966;3.107246286734977;0.03964216935813436;1.13835308445645;6.293585272782188;0.042989789868955394
28;31;0.9999999849564779;36.257978126772436;0.6251375539098696;-1228.9863330440412;-1151.8386055823448;5.721887556747966;3.0955193022670358;0.03990639444035171;1.1373147049071426;6.301380486224635;0.04282255868741218
