m;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
2;6;0.9999999967167585;369.3490286201819;30.779085718348494;-303.0244983380901;-297.6822677907131;5.4844935351113255;0.2926293706266847;0.0023977500066507673;2.7185375721534237;4.602091879747613;0.20336270307327944
3;7;0.9999999967201223;368.6252541406432;33.51138674005848;-301.04294932691266;-294.81034702163953;5.4844935351113255;0.298619882542539;0.002392071754494296;2.699960609489881;4.555878038152654;0.207359920538983
4;8;0.999999997121231;323.82073749035504;32.382073749035506;-301.39092947687607;-294.2679554137068;5.4844935351113255;0.33058789678364064;0.0019350601152403613;2.510282184007372;4.49232390422037;0.21297600038057213
