complexity_level;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
5;6;0.9999956464624932;3038021.1241641175;116846.96631400452;-270.9197933336573;-262.12537791685895;3.2805208798479217;37.44022596935359;0.2934717164237446;0.4751062888626275;15.977110841531044;0.006909728239624502
6;7;0.9999982488548;1364674.050712242;54586.96202848968;-298.062793676273;-287.8026423566749;3.746926445001405;16.876107205339608;0.20422427582456404;0.7481622315385086;19.25562069560327;0.0037530190733627094
7;8;0.9999981559283326;1435060.5395274297;59794.18914697624;-294.4082011742508;-282.68231395185296;4.804379609986549;17.4210435537141;0.20967309015326574;0.7710236436785267;19.871818042862284;0.00585331036786988
8;9;0.9999983493800753;1291017.52663895;56131.19681038913;-295.95460310315616;-282.7629799779586;3.301403420138739;17.356935193038936;0.19855702469800374;0.7903271404768387;21.85438583073212;0.005192880352988171
9;10;0.999999276238247;594030.9522565603;27001.406920752743;-320.33680920095196;-305.6794501729547;3.7016526192660866;10.929109841404383;0.13184882224049854;0.6173908434721912;16.390449066209037;0.059162309357324284
10;11;0.999999795096367;194270.492478433;9250.975832306334;-358.7183286252647;-342.5952336944677;4.132904173180384;4.879102739540286;0.07447991727899517;0.7227486207782705;8.957838097114447;0.5361095326937627
11;12;0.9999995685552203;382076.60358090117;19103.830179045057;-332.891136827458;-315.3023059938613;1.895021121451652;10.537114035013673;0.09836321616526345;1.220280616997441;27.48361435973547;0.0038815492263750543
