R_untransformed;x_transformed;y_raw;y_fit;residuals;studentized_residuals
9.664139352;9.664139352;24.55611239;24.55953281346592;-0.0034204234659220845;-1.1389054075666079
9.544590787;9.544590787;23.85923618;23.85605506034335;0.00318111965664869;4.132904173180384
9.43282183;9.43282183;23.18110764;23.18251868081279;-0.0014110408127905316;-0.15824792539365518
9.328430145;9.328430145;22.52311074;22.525529772246955;-0.002419032246955055;-0.9445082878811396
9.328298475;9.328298475;22.5219284;22.524682105824468;-0.002753705824467545;-1.0617521277809188
9.230705442;9.230705442;21.88153048;21.8829161170288;-0.0013856370288003461;-0.4960478354323377
9.139468806;9.139468806;21.25989483;21.258443811748293;0.0014510182517071257;0.7459712006418078
9.018462952;9.018462952;20.39511508;20.392481846065493;0.0026332339345067624;1.4845505134835648
8.974328883;8.974328883;20.06754425;20.065224219637457;0.00232003036254369;1.4127338428794087
8.89990168;8.89990168;19.49959723;19.498190848215017;0.0014063817849816473;1.0559530571094913
8.830007084;8.830007084;18.94641089;18.9468248396297;-0.00041394962969931726;0.31792671264374694
8.7641035;8.7641035;18.40655544;18.408520903074532;-0.0019654630745300494;-0.34493165661156255
8.702272327;8.702272327;17.88324557;17.885824255732587;-0.002578685732586905;-0.7020546833604026
8.644226762;8.644226762;17.37562651;17.378533558017807;-0.002907048017807057;-0.9219445286649649
8.602590198;8.602590198;17.00157265;17.004318151666666;-0.002745501666666428;-0.9584099080376209
8.537727915;8.537727915;16.40192588;16.40369443272357;-0.0017685527235684617;-0.688483124224718
8.48875317;8.48875317;15.93546712;15.935820867540315;-0.0003537475403145862;-0.21889411748366489
8.442390938;8.442390938;15.48254601;15.481646158208605;0.0008998517913951787;0.23033895251362588
8.306906215;8.306906215;14.09959865;14.095758074414334;0.003840575585666528;1.4815061715101152
8.278897284;8.278897284;13.80353481;13.799538531151484;0.00399627884851661;1.6354513246653768
8.175558556;8.175558556;12.68741326;12.684660793602234;0.0027524663977658292;1.4002247965918553
8.083126019;8.083126019;11.66810159;11.66865737149783;-0.0005557814978303099;0.33416504278016307
8.039995722;8.039995722;11.1905284;11.19278738257708;-0.0022589825770804595;-0.25151861344773985
7.919561123;7.919561123;9.870963954;9.87584305673954;-0.004879102739540286;-1.32854671305813
7.881894256;7.881894256;9.467347927;9.472041747154435;-0.004693820154434647;-1.3280438352248785
7.80917295;7.80917295;8.707871954;8.710286722300225;-0.002414768300225134;-0.6125275323430884
7.773907751;7.773907751;8.350556102;8.35130850407586;-0.0007524020758591377;-0.0754692903357291
7.705330372;7.705330372;7.678171721;7.676691858869162;0.001479862130837617;0.7447712903775181
7.671910628;7.671910628;7.362734803;7.360380874029943;0.002353928970057595;1.14528948662773
7.639064449;7.639064449;7.060429727;7.058039147712407;0.0023905792875931198;1.2887952390385007
7.54332694;7.54332694;6.22531403;6.227025840154965;-0.0017118101549655762;0.1480479164579878
7.512127225;7.512127225;5.967898903;5.972284038012731;-0.004385135012730856;-1.1905964492601355
