m;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
2;12;0.9999999993531573;374.72448954680016;18.73622447734001;-540.9804719079353;-523.3916410743386;4.029326985544666;0.44344595340639614;0.003155805531466882;2.143671601698403;10.517451371172243;0.3102390696351062
