R_untransformed;x_transformed;y_raw;y_fit;residuals;studentized_residuals
6.5206792;-1.0;4.3847405;4.384740408407314;9.15926863243044e-08;-264.22819149657374
6.5586562;-0.9680832342053739;4.6721672;4.672167593507904;-3.935079044836698e-07;-15.919067354473214
6.6400196;-0.8997035153741207;5.3317052;5.331534754873761;0.00017044512623876074;-0.09041264019941996
6.669758;-0.8747106631765558;5.5877691;5.587870947408264;-0.00010184740826435501;0.12668378877716438
6.6985509;-0.8505124314613571;5.8435259;5.843104009554025;0.0004218904459749595;-0.24997442147567595
6.7516342;-0.805899975140271;6.3356603;6.335838131273039;-0.0001778312730396081;0.4761115930525039
6.771564;-0.7891505015395721;6.5272506;6.527639626330666;-0.0003890263306658426;-0.1889452275329889
6.7938432;-0.7704265368111402;6.7460459;6.746245875709418;-0.0001999757094175436;-0.5043436408696697
6.8190505;-0.7492417278368956;6.9995571;6.999093785446959;0.0004633145530403837;0.14959561685412268
6.843438;-0.7287458981026765;7.2499981;7.2494953392813954;0.0005027607186045557;0.4127119102461216
6.8667423;-0.7091604151759651;7.4939694;7.494101122323189;-0.00013172232318847676;-0.06841152309888013
6.8911595;-0.6886396248618135;7.7555441;7.755732195403954;-0.00018809540395459123;0.3370485641940556
6.9131187;-0.6701845956747432;7.9945853;7.995335009339774;-0.0007497093397743626;-0.5159377630945252
6.9369788;-0.6501320053296297;8.2596037;8.259852073186456;-0.0002483731864568739;-0.1293817319409232
6.9595818;-0.6311359114502839;8.5139332;8.514049100701909;-0.00011590070190869994;-0.5908489933182457
6.9807379;-0.6133558264296736;8.7557977;8.754884789977611;0.0009129100223894682;0.39394509637643677
7.0034624;-0.5942576210869667;9.0180235;9.01648271404718;0.00154078595281959;0.912217972900604
7.0241401;-0.5768795947006919;9.2578705;9.256965275136082;0.0009052248639171978;-0.20507085269900527
7.0469195;-0.5577352501041707;9.5268413;9.524386194098776;0.00245510590122322;2.342902823050856
7.0668277;-0.5410039296525132;9.7638891;9.760036552189048;0.0038525478109523448;5.742652041766989
7.05526;-0.5507256973456568;9.6213868;9.622904945521928;-0.0015181455219277495;-3.9795658315189475
7.067009;-0.5408515608598611;9.7612942;9.762190153702274;-0.0008959537022743547;-2.5645110537525166
7.0868215;-0.524200668943542;9.9975543;9.998274677239294;-0.000720377239295189;-1.914830604225479
7.1066509;-0.5075355738689452;10.2355416;10.23583180408614;-0.0002902040861396671;-0.9252756672605476
7.1267448;-0.49064818676094185;10.4784766;10.477526988323916;0.0009496116760843165;1.189844290781715
7.1693783;-0.4548179886277243;10.992687;10.991913909008307;0.0007730909916929818;1.110167346731849
7.1767524;-0.4486206212041219;11.0807712;11.080906657095003;-0.00013545709500384362;-0.22199240773826098
7.1861104;-0.44075593746643577;11.1939251;11.193783072135927;0.0001420278640722472;0.19906414801386618
7.1668596;-0.45693476346530787;10.9615124;10.96151158159422;8.184057804783151e-07;-0.04129015375816026
7.1873643;-0.4397021303560826;11.2092881;11.208901009142949;0.0003870908570515752;0.5611181293047698
7.2070323;-0.4231726796451597;11.4457821;11.445745617311356;3.648268864431259e-05;0.07883227217116551
7.2275368;-0.4059402146206467;11.6909984;11.691880245752511;-0.0008818457525112677;-1.2473218742318537
7.2473028;-0.38932840240018235;11.9274843;11.928130661976667;-0.0006463619766670092;-0.8347985421686005
7.2676214;-0.37225217211672895;12.1695355;12.169709380725195;-0.00017388072519430864;-0.06653572444689723
7.2874725;-0.355568839850734;12.4043085;12.404286085031769;2.241496823174316e-05;0.2593244164322504
7.30747;-0.3387624695745653;12.6394498;12.63898170834635;0.00046809165364969374;0.9225222119231561
7.3285022;-0.3210865130338768;12.8835758;12.883913207591833;-0.0003374075918340935;-0.37200300700287575
7.3486209;-0.30417828342141773;13.1165198;13.116233861511581;0.0002859384884192906;0.4593483657592172
7.3692155;-0.2868700962335406;13.3516334;13.35191719069886;-0.00028379069885886565;-0.5227029696727697
7.3913872;-0.2682364770385357;13.6031314;13.603091968349098;3.943165090269929e-05;-0.13884324853840854
7.4128751;-0.25017753947847665;13.8443719;13.843855366284854;0.0005165337151460392;0.5488504085097203
7.4336257;-0.23273824621418546;14.0741982;14.073754536355048;0.0004436636449511866;0.483155269179129
7.4552635;-0.21455332916147046;14.3105358;14.310658970109316;-0.00012317010931539585;-0.24621845460902095
7.4768757;-0.19638992695206425;14.5437667;14.54432407006822;-0.0005573700682184324;-0.7227741162547193
7.498755;-0.17800204760797772;14.7773879;14.77780565263351;-0.00041775263350984915;-0.3173708570919076
7.5222199;-0.15828159265644615;15.0239886;15.024735964167478;-0.0007473641674788922;-0.6626140298763668
7.5446087;-0.13946551750509784;15.2571895;15.25698381156693;0.00020568843307167128;0.8508309425556835
7.5675202;-0.12021015295540827;15.4913762;15.491275195110342;0.00010100488965747445;0.6305403196077584
7.5899741;-0.10133936622986459;15.7176216;15.717606242209522;1.5357790477565914e-05;0.34179646056100627
7.6135698;-0.08150898387580156;15.951985;15.951998356644046;-1.3356644045003918e-05;0.0690030835811387
7.6374383;-0.06144933397272699;16.1855921;16.185567803025773;2.4296974228121826e-05;-0.10883231059941541
7.6614785;-0.04124538334324136;16.4168041;16.417293359767594;-0.0004892597675940635;-1.0763807381670722
7.6857312;-0.020862842705820502;16.6477422;16.64755070596434;0.0001914940356613215;-0.0851159767966257
7.7104456;-9.227850762937835e-05;16.8787191;16.878624591632807;9.450836719437916e-05;-0.16632228328451545
7.7356227;0.021067149674899623;17.1110357;17.1103890913601;0.0006466086398972948;0.8321346119626597
7.761555;0.04286126573504103;17.345;17.34534006237458;-0.00034006237457973043;-0.4567324901909292
7.7614438;0.04276781063441788;17.344844;17.34434062518866;0.0005033748113376646;0.8171238753867677
7.7875083;0.06467303069008376;17.5765835;17.57673028217685;-0.00014678217684860329;-0.00844566643726724
7.8137823;0.086754319482985;17.8064854;17.807239788005642;-0.0007543880056424257;-0.8864901516340518
7.8405439;0.10924539880703601;18.0379221;18.038252871830398;-0.0003307718303986462;-0.31413423764695214
7.8678737;0.13221400680171608;18.2711745;18.27034860728786;0.0008258927121396198;1.3237224481030525
7.8959036;0.15577099533548114;18.5047328;18.504503904637808;0.00022889536219139472;0.15612885218604708
7.9247081;0.17997897596405457;18.7408764;18.741174136685366;-0.00029773668536492437;-0.8441624926351904
7.954046;0.2046352385231341;18.9783186;18.97826292178576;5.567821424179442e-05;-0.3506035042275319
7.9840466;0.22984844977990196;19.2167761;19.216738567097572;3.7532902428694115e-05;-0.3364955600369872
8.0144668;0.25541430276527904;19.4554858;19.45462379305451;0.0008620069454927659;1.0847008118693509
8.0454974;0.2814931502958046;19.693901;19.693379372197494;0.0005216278025059751;0.6011329737664143
8.0770085;0.30797582135015417;19.9315037;19.93195849361789;-0.000454793617890914;-0.9734244792893213
8.1088206;0.3347114598980971;20.169153;20.168999564198835;0.00015343580116677913;-0.04307471998240504
8.1416233;0.3622796220312665;20.4095744;20.409531332423327;4.306757667293937e-05;-0.23611229839128867
8.1764099;0.39151510047852034;20.660855;20.660413606868243;0.00044139313175861616;0.5281551336494369
