m;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
2;8;0.999999996481722;316.0552806314725;35.117253403496946;-282.56553861808254;-275.8998318656328;2.140032675254589;0.3530703691474457;0.001961733431292245;2.6178692835334054;6.110841479682592;0.29558251598809226
