R_untransformed;x_transformed;y_raw;y_fit;residuals;studentized_residuals
9.664139352;1.0;24.55611239;24.556271550757025;-0.00015916075702548937;-5.4844935351113255
9.544590787;0.9021496049185795;23.85923618;23.859112662126876;0.000123517873124257;1.8697230770069813
9.43282183;0.8106668121281476;23.18110764;23.181279146355138;-0.0001715063551372964;1.4006696464713841
9.328430145;0.7252223099673291;22.52311074;22.52283058559128;0.0002801544087205343;0.6952203988635729
9.328298475;0.725114538188384;22.5219284;22.521983478517598;-5.507851759745108e-05;0.358703256792261
9.230705442;0.6452347266971772;21.88153048;21.88180259995221;-0.00027211995221065877;-0.945412018655329
9.139468806;0.5705576205478913;21.25989483;21.259602200629374;0.0002926293706266847;-1.0111033963667628
9.018462952;0.47151443570443624;20.39511508;20.395100991040053;1.4088959947144986e-05;-1.2490301474520393
8.974328883;0.435390739128064;20.06754425;20.067636274263847;-9.202426384646856e-05;-1.0853521544546982
8.89990168;0.37447213907330595;19.49959723;19.499454763030723;0.00014246696927600055;-0.23501391366378788
8.830007084;0.3172634738529725;18.94641089;18.946477864618842;-6.697461884286326e-05;0.19178543946986415
8.7641035;0.2633214484369273;18.40655544;18.406681501219122;-0.00012606121912028811;0.6223777225353399
8.702272327;0.2127126878349267;17.88324557;17.883022672383134;0.00022289761686522525;1.202835874733687
8.644226762;0.16520244404426132;17.37562651;17.37547092788408;0.00015558211591937265;0.9930971128922865
8.602590198;0.13112295310906705;17.00157265;17.001513516180307;5.9133819693357736e-05;0.6034636315540282
8.537727915;0.07803323164371129;16.40192588;16.40198908576904;-6.32057690381771e-05;-0.1733275118623303
8.48875317;0.03794744602795117;15.93546712;15.935370052382519;9.706761748162762e-05;-0.5517658350668454
8.442390938;0.0;15.48254601;15.482550089802178;-4.079802177869851e-06;-0.9648383438402547
