m;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
2;9;0.9999999765797433;60.9608792804213;0.7815497343643757;-1207.1526172137017;-1184.9594441458105;7.5874289828934804;2.6823620152605088;0.058906366338178806;0.809238930137378;18.725217620917654;0.004653765329150655
3;10;0.9999999820273998;41.98398344055858;0.5452465381890725;-1228.18612232574;-1203.5270411391941;7.5874289828934804;2.98695652970693;0.04512398309840293;0.974816818828926;21.165020920052992;0.0017134631667191846
4;11;0.9999999849094537;34.902396351134975;0.45924205725177597;-1241.3919748685917;-1214.2669855633912;7.5874289828934804;3.221981042257127;0.038726373508564116;1.1471012412213815;17.65045185325585;0.007167766652888152
5;12;0.9999999850531495;32.260974927697376;0.43014633236929833;-1240.2243787532962;-1210.633481329441;7.5874289828934804;3.430400605921591;0.03832214341429019;1.192848026950022;14.800091481379846;0.021869858285203814
6;13;0.9999999850846466;31.768467802643126;0.42930361895463687;-1238.407905506059;-1206.3510999635494;7.5874289828934804;3.4531485157387465;0.03756858040921429;1.1993620591667429;14.546432388977145;0.02409351953413567
7;14;0.9999999867007597;17.46195521547886;0.23920486596546384;-1246.3854308669283;-1211.862717205764;7.5874289828934804;4.613461685510245;0.028250990960611233;1.5327898359364223;4.6051360992720305;0.5953579329357708
8;15;0.9999999867781777;17.368065312484408;0.2412231293400612;-1244.893358100839;-1207.9047363210202;7.5874289828934804;4.604733043910514;0.02772637665223865;1.5391287433718825;4.660123634893024;0.5880829523046645
9;16;0.9999999866890693;17.389643277061978;0.24492455319805603;-1242.3089886421556;-1202.8544587436822;7.5874289828934804;4.656328828454903;0.027758200420501034;1.5598422109719894;4.582783292140484;0.5983229005741721
10;17;0.9999999867633944;17.36295226114714;0.24804217515924484;-1240.7961375029092;-1198.8756994857813;7.5874289828934804;4.612292615712832;0.027641422334918175;1.5407161406778607;4.6419696925684235;0.5904817293790838
11;18;0.9999999867677827;17.357069953443073;0.2515517384556967;-1238.8249848544306;-1194.438638718648;7.5874289828934804;4.6174978079118745;0.027644965984306324;1.5446368423643728;4.634762775098289;0.5914348571551027
12;19;0.9999999867121175;17.37103159096818;0.25545634692600266;-1236.4597625095264;-1189.6075082550892;7.5874289828934804;4.655145639748781;0.02775148740394595;1.5658259635153442;4.6170571188642215;0.5937784507761639
13;20;0.9999999867334278;17.365099392288023;0.25918058794459736;-1234.5993990594802;-1185.2812366863886;7.5874289828934804;4.644603747305354;0.027594205807396577;1.5593990225315792;4.615156224426697;0.5940302270813722
14;21;0.9999999866974454;17.45266486518272;0.2644343161391321;-1232.3637516189463;-1180.5796811272;7.5874289828934804;4.645295344738898;0.027695396768519842;1.5532748438150854;4.581834111491659;0.5984488980621319
15;22;0.9999999867299355;17.341888991785822;0.26679829218132034;-1230.5765006377205;-1176.3265220273197;7.5874289828934804;4.650011459531811;0.027615448457120273;1.5621458451036216;4.611921506358502;0.5944587435983071
16;23;0.9999999867754438;17.349434085090895;0.27108490757954523;-1228.8753703570367;-1172.1594836279812;7.5874289828934804;4.611922948432934;0.02754282040513001;1.5447759350670882;4.6623340251264835;0.5877910907909125
17;24;0.99999998676107;17.349366582986942;0.2753867711585229;-1226.7808616758646;-1167.5990668281545;7.5874289828934804;4.609850786547298;0.02759389339809104;1.5472751080334246;4.698018427490789;0.5830857235948095
18;25;0.9999999886026457;14.980630142171876;0.2416230668092238;-1237.8117635027152;-1176.1640605363505;7.5874289828934804;4.324787817106213;0.028249004713337023;1.7766708058027474;4.475548426570454;0.6126031906753995
19;26;0.9999999845539808;34.22373203017602;0.5610447873799348;-1209.3663672484713;-1145.2527561634522;7.5874289828934804;3.2564498857894364;0.039225730052203645;1.167329455236811;17.677308649402327;0.0070913046884588165
20;27;0.999999986703868;17.558341368104823;0.2926390228017471;-1220.405766609558;-1153.8262474058843;7.5874289828934804;4.627908775768574;0.028150924862137217;1.541136858068566;4.554551548244847;0.6020736837608023
21;28;0.9999999867459334;17.429233599149196;0.29541073896863046;-1218.6814474185323;-1149.636020096204;7.5874289828934804;4.62460163610956;0.027985045524379082;1.5442038645855507;4.588454480951075;0.5975702463620933
22;29;0.9999999846772402;33.12910735871875;0.571191506184806;-1204.0634136872764;-1132.5520782462934;7.5874289828934804;3.2938895382770284;0.038006333016252114;1.1898577934325072;16.326749915602296;0.012103579946207298
23;30;0.999999986731029;17.48258934909162;0.3067120938437126;-1214.5836695391017;-1140.6064259794641;7.5874289828934804;4.6248928719041515;0.027979144123053246;1.5409293246518383;4.56694224592155;0.6004266827767304
24;31;0.9999999866334619;17.300166447588833;0.3089315437069434;-1211.9462965701473;-1135.5031448918553;7.5874289828934804;4.687829001683852;0.02844463550501697;1.583627108764386;4.626959623168393;0.592467368371228
