m;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
2;9;0.9999999757185655;64.06846048994156;0.8008557561242695;-1230.3762857559393;-1207.97855842835;4.227295827411697;2.7214340073111742;0.06216375880178315;0.7933647430242425;17.033784889572612;0.009159878568965987
3;10;0.9999999819606723;43.82857989352563;0.5547921505509573;-1254.823329862778;-1229.9369661654566;4.227295827411697;2.9333267269784358;0.047569413163381924;0.9699521399508643;19.76069019323213;0.003054422923092339
4;11;0.9999999850690892;35.60454941898022;0.45646858229461823;-1269.6550661687086;-1242.280066101655;4.227295827411697;3.234248611402535;0.04037200595418078;1.1612125710033274;17.030237199983816;0.009172758196874568
5;12;0.999999984964795;34.69793417222834;0.45062252171725115;-1267.0355521974452;-1237.1719157606594;4.227295827411697;3.3278109946781598;0.03996661353891984;1.1992530904009164;15.283750573472043;0.01816094256304069
6;13;0.9999999834896814;29.820016465263162;0.3923686377008311;-1256.7059437801138;-1224.3536709735959;4.227295827411697;4.502135614689706;0.04245563000542596;1.261210479496208;4.898297215780938;0.5569220180098866
7;14;0.9999999868545557;18.12421024359649;0.24165613658128654;-1274.9899600396245;-1240.1490508633747;4.227295827411697;4.610450841855851;0.029283635279257147;1.5218981421238331;4.478979622412776;0.6121449164998658
8;15;0.9999999867774911;18.206616753266026;0.24603536153062197;-1272.4697253127013;-1235.1401797667193;4.227295827411697;4.6337605601092235;0.029530989039679767;1.524363352814177;4.414073030598244;0.6208275629163147
9;16;0.9999999868913595;18.031767073975274;0.24701050786267498;-1271.239485870149;-1231.421303954435;4.227295827411697;4.625319910925185;0.028742694219590526;1.5398458637086498;4.5011481912338605;0.609186107890892
10;17;0.9999999867701889;18.1341060510511;0.2518625840423764;-1268.4205874941674;-1226.1137692087211;4.227295827411697;4.661831050793097;0.029144949120111896;1.5484078920533715;4.414254924642639;0.620803191998079
11;18;0.9999999868816974;18.031291695673588;0.2539618548686421;-1267.1739108998077;-1222.3784562446292;4.227295827411697;4.631393003153406;0.028753338939349504;1.5405207592113366;4.481795904887207;0.6117688336062399
12;19;0.9999999869327899;18.012226137934753;0.25731751625621074;-1265.5212198011318;-1218.2371287762212;4.227295827411697;4.610202502956184;0.028622721857763267;1.535000249676856;4.532187470287751;0.6050495001752014
13;20;0.9999999869318436;18.001960175450073;0.2608979735572474;-1263.5147742138256;-1213.7420468191829;4.227295827411697;4.6123713613379635;0.028726830598564845;1.5399565669263748;4.5536997563254165;0.6021869518905447
14;21;0.9999999868823586;18.11384963347425;0.26638014166873897;-1261.1783960726023;-1208.9170323082274;4.227295827411697;4.618084564325997;0.028808539472046313;1.5307929006160503;4.47459072727925;0.6127311169503535
15;22;0.9999999867046407;18.22677048484948;0.2720413505201415;-1257.9807188642615;-1203.2307187301544;4.227295827411697;4.693193815331398;0.0296282251727229;1.5703361931967643;4.40699000282325;0.6217767372375871
16;23;0.9999999863576425;18.83355410059134;0.28535688031198997;-1253.6876845868899;-1196.4490480830507;4.227295827411697;4.7307231552427;0.031016900161423777;1.5566804276086583;4.233364943067702;0.6451286936323148
17;24;0.9999999867562929;18.09823628495378;0.2784344043839043;-1254.3271550022043;-1194.599882128633;4.227295827411697;4.694053403145659;0.029637818429677054;1.5766426876499544;4.434063788112022;0.618150380492928
18;25;0.9999999865242312;18.409273493545847;0.28764489833665385;-1250.7811656608578;-1188.5652564175543;4.227295827411697;4.744044853838503;0.03032123011511434;1.5839118044112017;4.3327220813868355;0.631746919296478
19;26;0.9999999869463729;18.041806692674886;0.28637788401071246;-1251.6137813021905;-1186.909235689155;4.227295827411697;4.577740173033362;0.028752203953323452;1.5200759213454182;4.593302834751142;0.596927011940525
20;27;0.9999999869036587;18.163464739072403;0.2929591086947162;-1249.323029704838;-1182.1298477220703;4.227295827411697;4.588022257506097;0.02908231414081275;1.5161963815156614;4.508789624373893;0.6081670549162781
21;28;0.9999999866511634;18.682392198580487;0.30626872456689325;-1245.6234563371286;-1175.9416379846286;4.227295827411697;4.669015469566773;0.0300077169703048;1.5410358303444962;4.300362881165774;0.6361002587885618
22;29;0.9999999865474851;18.675379000569627;0.31125631667616044;-1242.9348776808172;-1170.764422958585;4.227295827411697;4.710943889891794;0.030811979901120168;1.5570616037953786;4.3913123143556705;0.623878752332558
23;30;0.999999986504807;18.626733534274063;0.31570734803854344;-1240.6529723871972;-1165.993881295233;4.227295827411697;4.719578101063604;0.03136942847449031;1.558984117600023;4.436060795027964;0.6178830813987701
24;31;0.9999999868355249;18.40705852761763;0.3173630780623729;-1240.8612071749674;-1163.713479713271;4.227295827411697;4.600874043855896;0.029725736810397585;1.5108464675307813;4.453505436794395;0.615549245652079
