m;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
2;7;0.9999999227965323;208.01819356835668;2.536807238638496;-1131.4271086029348;-1114.0066540148098;3.9984922752861625;6.46279680677786;0.11094524307964537;0.5163280404298619;34.493998300450244;5.900854300454989e-07
3;8;0.9999999246979722;203.53241554654002;2.5127458709449386;-1131.6465292121613;-1111.7374382543042;3.9984922752861625;5.73245637109121;0.11227086794438623;0.4899446352869523;29.387525830673184;6.520890911759167e-06
4;9;0.9999999726092427;70.41759911267681;0.8802199889084601;-1219.6523566897267;-1197.2546293621374;3.9984922752861625;2.663254366737533;0.06609873700720392;0.7260863614117788;11.876727287639604;0.018291886405024122
5;10;0.9999999831478236;40.50686011579176;0.5127450647568578;-1260.8819546810232;-1235.9955909837017;3.9984922752861625;3.0153058228279406;0.04383697013623333;1.0175366386446192;16.013887606787225;0.0030005850585052003
6;11;0.999999984241339;38.04439889450478;0.48774870377570234;-1264.852937247449;-1237.4779371803954;3.9984922752861625;3.0859258597892847;0.0402986082291239;1.0786409112409112;15.850485159026832;0.0032264943476567848
7;12;0.9999999845111616;37.0079540762409;0.48062278021092075;-1264.3900079837592;-1234.5263715469735;3.9984922752861625;3.1427158306325254;0.03980757358928155;1.1000475121957247;15.598375358089292;0.0036082648577067757
8;13;0.9999999848631235;36.330009861660265;0.47802644554816137;-1264.4357389913741;-1232.0834661848562;3.9984922752861625;3.1614210466806014;0.039817905974521395;1.1385073292445722;14.794090561849847;0.005147905277786853
9;14;0.9999999848541076;35.900841771809866;0.4786778902907982;-1262.382744196384;-1227.5418350201342;3.9984922752861625;3.1814452570468887;0.03943479614156509;1.1250584889215238;15.255579166430556;0.004199451982127176
10;15;0.9999999850632961;34.72721294144999;0.4692866613709458;-1261.620541784522;-1224.29099623854;3.9984922752861625;3.2619691541224682;0.04003535675612291;1.172426851120564;13.449611442597583;0.00927559011570632
11;16;0.9999999852321487;34.27568472361248;0.4695299277207189;-1260.6323762098014;-1220.8141942940872;3.9984922752861625;3.26524994701316;0.03913824007374256;1.1701373006922824;13.681487268898213;0.008384169343011135
12;17;0.9999999862592464;19.55420951500032;0.27158624326389336;-1265.0480716507145;-1222.7412533652682;3.9984922752861625;4.648528395795992;0.03185435020050509;1.4909487447564997;3.1450511934721064;0.5338515590784707
13;18;0.9999999859163283;20.508769649432576;0.2888559105553884;-1260.8542261060848;-1216.0587714509063;3.9984922752861625;4.613907928629146;0.033388430866087226;1.449707610364034;3.027430689542254;0.5532454805316382
14;19;0.9999999853371169;33.30263662281205;0.4757519517544579;-1255.2672363240367;-1207.9831452991261;3.9984922752861625;3.354868018920598;0.03893481411119648;1.1868397309555145;12.168209192705653;0.016143284900954343
15;20;0.999999985096631;33.64571222740256;0.4876190177884429;-1251.8193887291125;-1202.0466613344697;3.9984922752861625;3.380672641903004;0.03894682244998471;1.1906681093020406;11.7158864370332;0.019593926286560207
16;21;0.9999999851049595;34.524305342121586;0.5077103726782586;-1249.8691388335528;-1197.607775069178;3.9984922752861625;3.2524541726992595;0.03948252986149203;1.1606500292078858;14.259724998506085;0.006510633676248334
17;22;0.9999999851273323;33.50347785690581;0.5000519083120271;-1248.0029204276514;-1193.2529202935443;3.9984922752861625;3.3926194041562496;0.03877951556823245;1.1902500810476728;11.612261923344832;0.02047998638332682
18;23;0.9999999852147426;33.60530547048324;0.5091712950073218;-1246.5275381883478;-1189.2889016845086;3.9984922752861625;3.35784967508701;0.03867095463454895;1.183815241608295;12.245153352864692;0.015618375773962174
19;24;0.9999999850605397;32.61475719660827;0.5017654953324349;-1243.6041187825329;-1183.8768459089615;3.9984922752861625;3.539201045523299;0.03890517872825061;1.1963193458763515;10.053593564115639;0.03953451757344937
20;25;0.9999999867546656;20.297637893639763;0.3171505920881213;-1252.3162198346463;-1190.1003105913428;3.9984922752861625;4.227559613068976;0.03749806146042012;1.5461002667257602;2.978879974308872;0.561365984863853
21;26;0.9999999871191878;19.395399386590974;0.30786348232684085;-1252.7999068250158;-1188.0953612119802;3.9984922752861625;4.2417980329378935;0.036392534700214085;1.576122914872042;3.137968517034779;0.5350079524076935
22;27;0.9999999871993074;19.083869682101504;0.3078043497113146;-1251.355221659918;-1184.1620396771502;3.9984922752861625;4.227581345693565;0.03574201037957003;1.580737222481776;3.1190897602687713;0.5380975483366387
23;28;0.9999999851677577;29.34724362829427;0.48110235456220113;-1236.245159906008;-1166.563341553508;3.9984922752861625;3.9084916629512634;0.03851066617067023;1.2405874705293183;7.302499042870503;0.12074026345108006
24;29;0.999999987430653;18.398511222436795;0.3066418537072799;-1248.9784226096099;-1176.8079678873778;3.9984922752861625;4.206445640349443;0.035861605268194374;1.6173390825198266;3.113234046961011;0.5390579962659332
25;30;0.9999999876903312;17.723104751947254;0.3003916059652077;-1248.8363897002168;-1174.1772986082526;3.9984922752861625;4.232738271236158;0.035109925331124;1.6575495644193203;3.000348649278391;0.557767056439361
26;31;0.9999999866022627;18.43315552947433;0.31781302637024705;-1239.298019070167;-1162.1502916084705;3.9984922752861625;4.665256522116579;0.031687215847044925;1.5478330854639102;3.331835781290584;0.5039040187318158
