m;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
2;14;0.9999999849999838;34.88816742986566;0.4651755657315421;-1263.2440937347374;-1228.4031845584875;4.310519094059962;3.2654572872683474;0.04018129770739609;1.1814389861861632;32.055777755211224;0.0007471675083510614
3;15;0.9999999853764765;32.86156824521021;0.4440752465568947;-1263.5064606274902;-1226.1769150815082;4.310519094059962;3.3769919182145003;0.039574815267190644;1.197921608073427;28.28110100299032;0.0029312524849520695
4;16;0.9999999861624534;19.1537202802064;0.26237972986584107;-1266.4233341291538;-1226.6051522134396;4.310519094059962;4.704929745848574;0.031942172145861036;1.5156646424358813;8.489124127730065;0.6689337597015337
5;17;0.999999986669243;18.286483031898534;0.25397893099859076;-1267.744078421007;-1225.4372601355608;4.310519094059962;4.675446631347668;0.029556472598268435;1.5434968780748222;8.73429612213379;0.6464029453329803
6;18;0.9999999869092764;18.03358641917814;0.25399417491800197;-1267.3612144083722;-1222.5657597531938;4.310519094059962;4.612153164323729;0.02875051931653161;1.531582176068801;8.947623082413148;0.6267270727787005
7;19;0.9999999868941711;18.208189090842122;0.26011698701203034;-1265.2585778528244;-1217.9744868279138;4.310519094059962;4.576549682198561;0.02946746855056226;1.5092016927439695;8.976324641923139;0.6240777702883491
8;20;0.9999999867897374;18.11059663272707;0.262472414967059;-1262.5521923758392;-1212.7794649811965;4.310519094059962;4.6807433550295485;0.029033473072172633;1.5626196036376507;8.753784164763054;0.6446073580297431
9;21;0.9999999868002771;18.10156877452577;0.26619954080184954;-1260.6232285599187;-1208.3618647955439;4.310519094059962;4.6523943983558524;0.02899095589603906;1.5445033719614711;8.839478582883338;0.6367063479147967
10;22;0.9999999868127789;18.10240861810429;0.2701852032552879;-1258.7075629118222;-1203.957562777715;4.310519094059962;4.655995965036297;0.029013897480679063;1.552920599513503;8.86783017055554;0.6340908177904288
11;23;0.9999999868890597;18.023547476924275;0.2730840526806708;-1257.223873328609;-1199.9852368247698;4.310519094059962;4.630153191730102;0.028755137633561745;1.5424557136709474;8.92767875250142;0.6285679139159135
12;24;0.9999999869794451;18.161433712962147;0.27940667250710993;-1255.8395549131687;-1196.1122820395974;4.310519094059962;4.551716424868957;0.02905527190466639;1.5190372767666345;9.24014639416639;0.5997363169640102
13;25;0.999999986263663;18.65758659158965;0.29152479049358826;-1249.0766839648509;-1186.8607747215474;4.310519094059962;4.6899091501693135;0.031990716798533825;1.5507624287976778;8.360781891350124;0.6806672630569262
14;26;0.9999999868491385;18.098096254718225;0.2872713691225115;-1250.9532910319974;-1186.2487454189618;4.310519094059962;4.65176265137579;0.02910345685616189;1.5573465802018822;8.905236249906958;0.6306391539314069
15;27;0.9999999869224258;18.044371510787094;0.2910382501739854;-1249.4506584332594;-1182.2574764504916;4.310519094059962;4.608847571290653;0.028653711679549332;1.531241221339018;8.963884874220762;0.6252260447065789
16;28;0.9999999854365023;33.19970079472827;0.5442573900775126;-1237.872534124963;-1168.1907157724631;4.310519094059962;3.2913880011999908;0.03886708319785814;1.1901325688799946;30.97110554651554;0.0011132400113023526
17;29;0.9999999868209803;18.036468345841982;0.300607805764033;-1244.7629309233089;-1172.5924762010768;4.310519094059962;4.674199236363918;0.029633155413723244;1.5754700975532678;8.897377303670439;0.6313644081511542
18;30;0.9999999869312133;17.921259836900102;0.30375016672712035;-1243.5104821156892;-1168.851391023725;4.310519094059962;4.635264298784136;0.028860408174415042;1.5503906854875462;8.92862328770249;0.6284807373176236
19;31;0.9999999870310103;17.83951169154972;0.30757778778534;-1242.1927207104468;-1165.0449932487504;4.310519094059962;4.56731457951598;0.02906457499824011;1.5401521291336537;9.278455302941165;0.5962065429951993
