R_untransformed;x_transformed;y_raw;y_fit;residuals;studentized_residuals
9.664139352;1.0;24.55611239;24.55622193134321;-0.00010954134321039533;-4.415122340903039
9.544590787;0.9436307688866926;23.85923618;23.859134062263333;0.00010211773666668478;0.9354222533351512
9.43282183;0.8909297584778566;23.18110764;23.181297701036186;-0.00019006103618579573;1.5852723166039213
9.328430145;0.841707260340195;22.52311074;22.5228334252695;0.0002773147304999668;1.1739641765186661
9.328298475;0.8416451756413056;22.5219284;22.521986297475788;-5.789747578788251e-05;1.1581263729842637
9.230705442;0.7956283603643867;21.88153048;21.88179137619542;-0.00026089619542091214;0.3629791879000313
9.139468806;0.7526086970109643;21.25989483;21.259583103431584;0.0003117265684160486;-0.36284533280952275
9.018462952;0.6955523287459903;20.39511508;20.39508723393781;2.784606218853014e-05;-1.116160970217798
8.974328883;0.6747423463306289;20.06754425;20.06763003166421;-8.57816642074738e-05;-1.2727959407279528
8.89990168;0.6396486234823109;19.49959723;19.49946602813848;0.00013120186151738267;-1.3382182289773712
8.830007084;0.6066921037993248;18.94641089;18.946505303839686;-9.441383968677997e-05;-1.2082193495821363
8.7641035;0.5756174158037696;18.40655544;18.406715598109344;-0.0001601581093417792;-0.9183921188373362
8.702272327;0.5464629405422395;17.88324557;17.8830490359367;0.00019653406329922518;-0.5263294722029233
8.644226762;0.5190934454036951;17.37562651;17.375476926503733;0.0001495834962668141;-0.11903272632981267
8.602590198;0.4994610801061268;17.00157265;17.001500633587398;7.201641260223823e-05;0.18552109494404928
8.537727915;0.46887738367310156;16.40192588;16.401952593651256;-2.671365125550551e-05;0.6512792305551336
8.48875317;0.44578493819188425;15.93546712;15.935329071008011;0.00013804899198888165;0.976835388366171
8.442390938;0.4239243381040723;15.48254601;15.482506977776437;3.903222356349545e-05;1.219458457354662
8.306906215;0.3600409308619229;14.09959865;14.099642413077104;-4.376307710352023e-05;1.4225573042968396
8.278897284;0.3468342319377181;13.80353481;13.80357632604904;-4.151604903945838e-05;1.349660387383529
8.175558556;0.2981082213696515;12.68741326;12.687299330959474;0.00011392904052520691;0.7874159677022835
8.083126019;0.2545246698603346;11.66810159;11.668005807614751;9.57823852480999e-05;0.039142130575370186
8.039995722;0.23418798343019154;11.1905284;11.190462063320002;6.633667999800252e-05;-0.3222392368700534
7.919561123;0.1774009718498386;9.870963954;9.870935637221962;2.831677803882826e-05;-1.068455228687935
7.881894256;0.15964038784586285;9.467347927;9.467406958725444;-5.903172544385882e-05;-1.144730904387552
7.80917295;0.12535102515233668;8.707871954;8.707699147586288;0.0001728064137118679;-0.980229970915831
7.773907751;0.10872286945103014;8.350556102;8.350558545667052;-2.4436670518213077e-06;-0.7681247764628509
7.705330372;0.07638744053144467;7.678171721;7.678173426620019;-1.7056200185550097e-06;-0.22275215444938604
7.671910628;0.06062944901323975;7.362734803;7.3626991768578165;3.56261421838866e-05;0.10648332621341867
7.639064449;0.04514190338489972;7.060429727;7.060559998363687;-0.00013027136368748415;0.4396843250518323
7.54332694;0.0;6.22531403;6.225310197160242;3.832839757578199e-06;1.6137474869500312
