m;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
2;8;0.9999999381440418;176.44390211785174;2.2334671154158445;-1124.6575987518963;-1104.9303338026596;10.554967881833237;3.3667460119897186;0.10257498060472159;0.4984918015699137;19.28592740871255;0.001700075187480501
3;9;0.9999999449189344;162.90072917275643;2.0884708868302106;-1132.749808288125;-1110.5566352202338;10.554967881833237;3.2830338499829637;0.09185191676591575;0.5968147017660833;36.36962526316987;8.010719899643438e-07
4;10;0.999999983515311;38.29249270949563;0.4973051001233199;-1235.7043472081007;-1211.0452660215549;10.554967881833237;3.066026312630754;0.04093104931297198;1.0471897043889056;18.702890749147407;0.0021830272730268808
5;11;0.999999984988706;32.419337580025655;0.42657023131612704;-1241.8500838736368;-1214.7250945684364;10.554967881833237;3.454437071358285;0.039283287058709426;1.189641059634608;12.955379860260232;0.023800514391111787
6;12;0.9999999850564952;32.25081638607123;0.4300108851476164;-1240.2438555402719;-1210.6529581164168;10.554967881833237;3.4288824314820943;0.038250085396936306;1.192953918414052;13.488398271117644;0.019207495150894704
7;13;0.9999999842481515;24.164350665192803;0.3265452792593622;-1233.6606100921122;-1201.6038045496025;10.554967881833237;4.6444510171674835;0.038244578001282115;1.363678079387133;3.620932926266821;0.6051730723296845
8;14;0.9999999864030026;17.872112255757735;0.24482345555832513;-1244.4590695171307;-1209.9363558559667;10.554967881833237;4.694265723447444;0.029215304734099057;1.5495920441736901;3.8724374414142875;0.5679242920662217
9;15;0.9999999861680677;18.374907977052896;0.2552070552368458;-1240.9686852524053;-1203.9800634725866;10.554967881833237;4.725129696691255;0.030195915772196713;1.5371475809495276;3.7661513236593627;0.5835511674201197
10;16;0.9999999863133207;18.043382886625572;0.2541321533327545;-1239.887126360404;-1200.4325964619306;10.554967881833237;4.737198781249674;0.029307102976259714;1.5585589781468758;3.7857582819357827;0.580655155194962
11;17;0.9999999863933401;17.863428577356302;0.25519183681937574;-1238.3972669424713;-1196.4768289253434;10.554967881833237;4.727682385629706;0.029034462910361825;1.5675018771428637;3.8545672668027944;0.5705391012029957
12;18;0.9999999859765585;19.16039672283437;0.2776869090265851;-1233.7723937965577;-1189.3860476607751;10.554967881833237;4.7760309575952675;0.03048607403582171;1.546519217623574;3.6870092978584075;0.5952983549887673
13;19;0.9999999860925822;18.628600426739755;0.27395000627558463;-1232.4951875414586;-1185.6429332870214;10.554967881833237;4.7292994423902;0.030550488753569915;1.5409465439331684;3.8090321154885562;0.5772251827679729
14;20;0.999999985993836;18.90162976365724;0.2821138770695111;-1229.8796480510769;-1180.5614856779853;10.554967881833237;4.741653256278511;0.030768256325712784;1.534501435848239;3.7631317793565278;0.583997680435143
15;21;0.9999999859599711;19.006641109526658;0.2879794107504039;-1227.6695481969336;-1175.8854777051874;10.554967881833237;4.752010553902508;0.03077308125863798;1.5349299714330567;3.7448139559121203;0.5867093323383081
16;22;0.9999999862422118;18.17381385899943;0.27959713629229893;-1227.4362899287955;-1173.1863113183947;10.554967881833237;4.7366484082083105;0.03009905051123507;1.56686714449522;3.880019214043215;0.5668164924339358
17;23;0.9999999861758759;18.385860804847695;0.28727907507574524;-1225.0178107898553;-1168.3019240607998;10.554967881833237;4.7251646674322245;0.030437065095129334;1.5585366307945228;3.8874966129902893;0.5657248756928721
18;24;0.9999999860062548;18.901925069686982;0.30003055666169814;-1221.9568226128265;-1162.7750277651164;10.554967881833237;4.732050275444877;0.03089584199119777;1.5411888895739043;3.838599242705039;0.5728799714555052
19;25;0.9999999861301413;18.55695482781682;0.2993057230293036;-1220.7304616831025;-1159.0827587167378;10.554967881833237;4.728181993408853;0.030460347338060245;1.5511212639897893;3.8628536199094796;0.5693259718906292
20;26;0.9999999856073816;20.182608474619897;0.33086243401016224;-1215.5116867614342;-1151.3980756764151;10.554967881833237;4.785261376181182;0.03186758922705746;1.531052462147906;3.7427370655169616;0.5870170954449179
21;27;0.9999999837587029;37.37711484541453;0.6229519140902422;-1202.9984557174998;-1136.418936513826;10.554967881833237;3.111116157043625;0.040867458686410174;1.081321881050705;18.256510993253492;0.0026415238493059444
22;28;0.9999999848798556;34.826930426200924;0.5902869563762868;-1207.2215028277715;-1138.1760755054431;10.554967881833237;3.147322037294842;0.038027779939209694;1.1410788020041172;17.124197083618736;0.004270178298797066
23;29;0.9999999882443567;15.84309825836355;0.2731568665235095;-1227.1189253247005;-1155.6075898837175;10.554967881833237;4.282232197972746;0.03012659168338505;1.7105347777830322;3.907330392042212;0.5628338908639839
24;30;0.9999999861619222;18.190080120302575;0.3191242126368873;-1210.9300392065977;-1136.95279564696;10.554967881833237;4.733501819334407;0.030941560598422235;1.5592689930282038;3.9107342203033846;0.5623384124456244
25;31;0.9999999883751204;15.452836550545417;0.27594350983116817;-1224.0920913837642;-1147.6489397054722;10.554967881833237;4.287219622609584;0.029501473484192076;1.733900686296787;3.8878701969013107;0.5656703609979115
