m;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
2;8;0.9999999250302556;202.74213818372561;2.5029893602929087;-1132.0401264005943;-1112.1310354427371;6.440720059158703;5.589924744230146;0.11242883634324663;0.48473431842531783;30.358234539301428;1.2537162423438559e-05
3;9;0.9999999501525408;137.25070365347446;1.7156337956684307;-1166.3625482115815;-1143.9648208839922;6.440720059158703;4.065582399078949;0.09457639474173796;0.45997338346079725;23.075125310637606;0.000326583443015346
4;10;0.9999999836091457;39.37376330344856;0.49840206713226026;-1263.3522649317913;-1238.4659012344698;6.440720059158703;3.0413829710731477;0.04244869552984465;1.0395332100617332;16.557747770534817;0.005419599366995985
5;11;0.9999999849579787;34.700645809982454;0.44488007448695455;-1268.9952123191351;-1241.6202122520815;6.440720059158703;3.3261320473751965;0.039880995877402015;1.199342683939139;11.893244129814747;0.036280227756727644
6;12;0.9999999849655387;34.69770304364023;0.45061952004727573;-1267.0399537644075;-1237.1763173276217;6.440720059158703;3.327883068811488;0.03997102680229592;1.1992031585751841;11.884382920248807;0.036406808231408225
7;13;0.9999999831556471;27.335512968917673;0.359677802222601;-1254.9232817123884;-1222.5710089058707;6.440720059158703;4.596553995627417;0.042539095860975706;1.306423394077931;2.6973701410167763;0.7465206332764525
8;14;0.9999999861919595;19.087231490422248;0.25449641987229665;-1270.6133132055643;-1235.7724040293144;6.440720059158703;4.7170443383635074;0.031696556774419626;1.53356228487047;3.193379132896626;0.6702005602461495
9;15;0.9999999854701559;20.556401276285516;0.27778920643629074;-1264.078435521751;-1226.748889975769;6.440720059158703;4.738589881240429;0.03419197342857139;1.484482401289988;2.901450594764685;0.7151760489284154
10;16;0.9999999853644322;20.816086197709;0.2851518657220411;-1261.4331884724154;-1221.6150065567012;6.440720059158703;4.757747255077049;0.03448484046910316;1.4843479413912113;2.8407763040099665;0.7245172473492617
11;17;0.9999999862244697;18.925331334915416;0.26285182409604746;-1264.823105073993;-1222.5162867885467;6.440720059158703;4.751015147173021;0.03152643808155631;1.5732984256386646;3.23307784049396;0.664101965433277
12;18;0.9999999859289832;19.629753422516377;0.2764754003171321;-1260.9342332098474;-1216.138778554669;6.440720059158703;4.736965132755344;0.03286245294953538;1.5434031583184116;3.1176950244869666;0.6818464243854598
13;19;0.9999999856055652;20.400171631238486;0.2914310233034069;-1256.911750835228;-1209.6276598103175;6.440720059158703;4.731427523953613;0.03392063495164077;1.5121708606351265;2.9831206152356256;0.702588284333855
14;20;0.9999999853455964;34.69153125430912;0.5027758152798423;-1253.318720200699;-1203.5459928060563;6.440720059158703;3.2070258848815314;0.03854184389847948;1.1581194599639155;14.844527306215715;0.011047721139573625
15;21;0.9999999851843947;33.97112764781014;0.49957540658544325;-1250.3450453261416;-1198.0836815617668;6.440720059158703;3.3046042807391984;0.03920483209994163;1.1840190041966108;13.095106904918003;0.022503629025866986
16;22;0.999999985829623;19.821123836252667;0.295837669197801;-1252.307982365317;-1197.55798223121;6.440720059158703;4.771952308315619;0.032423921097157304;1.543102739947766;3.0453542269655234;0.6929935027516821
17;23;0.9999999851506912;34.67154812636359;0.5253264867630847;-1246.142812637908;-1188.9041761340688;6.440720059158703;3.243333393156078;0.03944152526735767;1.1692741303351217;14.121031042069982;0.014858616050723276
18;24;0.9999999852558847;33.37456999978486;0.5134549230736133;-1244.775538325444;-1185.0482654518726;6.440720059158703;3.373783609230685;0.038005589905208303;1.184046313677161;12.074245835168956;0.03378448251207161
19;25;0.9999999857919943;19.91245082110463;0.31113204407975986;-1246.0719606873813;-1183.8560514440778;6.440720059158703;4.744210533822013;0.033211252193447116;1.5464861112891302;3.1055062388656993;0.6837237911210348
20;26;0.9999999856629194;20.294458325684854;0.3221342591378548;-1243.267076393803;-1178.5625307807675;6.440720059158703;4.749968070337118;0.03351204125384122;1.5330835041002127;3.0249976935090466;0.6961317498707211
21;27;0.9999999874547607;18.134139292996597;0.29248611762897736;-1253.149286357866;-1185.9561043750982;6.440720059158703;4.277021205975728;0.03313379547348383;1.6458689580427701;2.9515027768486224;0.7074626612665262
22;28;0.9999999856240418;20.35489403745114;0.333686787499199;-1239.0260631572048;-1169.3442448047049;6.440720059158703;4.7642075792246885;0.03335298166360268;1.5312050362477398;2.9967959622024996;0.7004798353420044
23;29;0.9999999876666884;17.62056345092038;0.29367605751533965;-1250.665614299694;-1178.495159577462;6.440720059158703;4.288001161938837;0.03248767138879316;1.6594617605231732;3.0979291073694046;0.6848910506703945
24;30;0.9999999876573;17.69601175942462;0.29993240270211224;-1248.5978917459088;-1173.9388006539446;6.440720059158703;4.287190987762202;0.032771968015656405;1.6596129497298744;3.0880103407128807;0.6864192495155433
25;31;0.9999999856734646;20.06556595099162;0.34595803363778654;-1233.3325615955569;-1156.1848341338605;6.440720059158703;4.754177319734154;0.03370144906274408;1.5341162194384736;3.0792038847967897;0.6877762547935141
