m;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
2;12;0.9999999845649977;36.28981207990027;0.483864161065337;-1237.4284426063464;-1207.8375451824913;8.121390984353479;3.1144294276419515;0.038557441077917254;1.1217161417462753;27.98005731554268;0.0009612133628157414
3;13;0.9999999847923574;33.803238271816134;0.4568005171867045;-1236.7194971226224;-1204.6626915801128;8.121390984353479;3.281128576899661;0.03812534385492583;1.1681062413575845;24.288535733235122;0.003867710921643851
4;14;0.9999999866972098;17.419403376910243;0.2386219640672636;-1246.3622114818565;-1211.8394978206925;8.121390984353479;4.638446573780541;0.02773172121391365;1.5488031728832958;6.973911270992962;0.6398357377080696
5;15;0.9999999867626848;17.365716526479517;0.2411905073122155;-1244.7914732029956;-1207.802851423177;8.121390984353479;4.616935128547439;0.027689003706474757;1.5427725250941682;7.012398428320749;0.6358284879649755
6;16;0.999999985516979;19.807591977114342;0.2789801686917513;-1234.9669332968085;-1195.5124033983352;8.121390984353479;4.733826940459096;0.033254158026682745;1.4843086979005737;6.3660223583852344;0.7027995440166217
7;17;0.9999999867669288;17.35858344718444;0.2479797635312063;-1240.8193710359892;-1198.8989330188613;8.121390984353479;4.617157333973054;0.027730296241839092;1.54510148089427;7.020880769658028;0.6349453174027186
8;18;0.9999999867858681;17.372132843672357;0.25177004121264285;-1238.9439753019158;-1194.5576291661332;8.121390984353479;4.599276132944752;0.027705848169261138;1.5352088706383151;7.05109479060826;0.6317995938142362
9;19;0.99999998676489;17.341911530328137;0.25502811074011966;-1236.8059683439594;-1189.9537140895222;8.121390984353479;4.623769744780404;0.02758536598359207;1.5494264601660273;7.02160056002092;0.6348703741974775
10;20;0.9999999868034406;17.367151422317086;0.25921121525846397;-1235.0597471360434;-1185.7415847629518;8.121390984353479;4.599956790578119;0.027489851486167005;1.5379189435736056;7.068714230309795;0.62996529715649
11;21;0.9999999867667438;17.350819515585506;0.26289120478159855;-1232.8181553527993;-1181.034084861053;8.121390984353479;4.621841396488691;0.02753313988079409;1.5495071764262964;7.047032821193537;0.6322224889441919
12;22;0.99999998675395;17.34462578854023;0.2668403967467728;-1230.7340842469214;-1176.4841056365206;8.121390984353479;4.631439240341706;0.027531446254517533;1.5532494193508135;7.011988062775929;0.6358712149064594
13;23;0.9999999866545851;17.47279895603647;0.27301248368806985;-1228.083892419643;-1171.3680056905876;8.121390984353479;4.663321145880417;0.027892570175753306;1.5668056566656712;6.968041809328294;0.6404468462356163
14;24;0.9999999866394752;17.45513031861241;0.27706556061289545;-1225.9854453158819;-1166.8036504681718;8.121390984353479;4.680837563945772;0.02802655974648971;1.5736155291630605;6.913243494166178;0.6461516606385933
15;25;0.9999999866242734;17.47020952878916;0.2817775730449864;-1223.8865113176325;-1162.2388083512678;8.121390984353479;4.687457461693967;0.02798732538194404;1.571001271878133;6.8650710931408145;0.6511651006125798
16;26;0.9999999867407057;17.333706863986656;0.28415912891781403;-1222.647139386351;-1158.533528301332;8.121390984353479;4.647059168046752;0.02764474029367925;1.562813411415879;6.984772159833551;0.6387049220766652
17;27;0.9999999866061234;17.52206043316321;0.2920343405527202;-1219.768538453682;-1153.1890192500082;8.121390984353479;4.686372579172371;0.028052347958370305;1.5668887516111645;6.842729151516077;0.653489537218574
18;28;0.9999999867320131;17.31094502664578;0.2934058479092505;-1218.5901224443044;-1149.544695121976;8.121390984353479;4.651048774256594;0.02774167578531994;1.5650273216161572;6.990517398352672;0.6381067324598924
19;29;0.9999999866929862;17.425458389802447;0.30043893775521463;-1216.3345928126096;-1144.8232573716266;8.121390984353479;4.659048932584398;0.028175490797337055;1.5637878150149092;6.908744268447567;0.6466199853212664
20;30;0.9999999867306544;17.365432533379984;0.30465671111192955;-1214.5812132604763;-1140.6039697008387;8.121390984353479;4.646411109824555;0.02807242054539838;1.5592426495518148;6.933543481671323;0.644038479369532
21;31;0.9999999865499828;17.743463517185962;0.3168475628068922;-1211.4046385140305;-1134.9614868357385;8.121390984353479;4.682590789755636;0.02832707994218886;1.5579518229357134;6.809780786522765;0.6569163430721165
